show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,platform,imdb_rating
s454,Movie,The Shop,Shawn Cunningham,"Tiffany Pollard, Jonathan Andre, Marcus "" Big Spence"", Spencer",,,2015,13+,93 min,"Drama, Suspense","The Shop is an urban drama about two young men, Shawn and Robbie. While running an auto repair shop, Shawn inherits his uncles Mustang and finds millions of dollars-worth of diamonds stashed in the car. He and Robbie start dodging thugs, crooked cops and the diamond hunters. Get ready as these two guys, running an ordinary business get caught up.",amazon,
s455,TV Show,The Secrets of Quantum Physics,,Jim Al-Khalili,,,2014,13+,1 Season,"Documentary, Special Interest",Professor of physics Jim Al-Khalili investigates the most accurate and yet perplexing scientific theory ever - quantum physics.,amazon,8.2
s456,Movie,The Secret of Roan Inish,John Sayles,"Jeni Courtney, Eileen Colgan, Mick Lally, Susan Lynch, John Lynch, Frankie McCafferty","United States, Ireland",,1995,PG,102 min,Drama,Young Fiona lives with her grandparents in a small fishing village where she takes an active role to unravel the mysterious secrets.,amazon,
s457,Movie,The Secret Life of Walter Mitty,Norman Z. McLeod,"Danny Kaye, Virginia Mayo, Boris Karloff",,,1947,13+,111 min,"Comedy, Science Fiction",A clumsy daydreamer gets caught up in a sinister conspiracy.,amazon,7.0
s458,TV Show,The Secret Life of Us,,"Deborah Mailman, David Tredinnick, Samuel Johnson, Michael Dorman, Sullivan Stapleton, Brooke Harman, Stephen Curry, Anna Torv, Nicholas Coghlan, Alexandra Schepisi, Rhys Muldoon, Vince Colosimo, Diana Glenn, Ryan Johnson",,,2006,13+,4 Seasons,"Drama, Romance","The Secret Life Of Us is an Australian drama revolving around the lives of the residents of an apartment block in an urban suburb of Melbourne. It follows the characters through some of life's most complex journeys, as they search for themselves in their work, social and family lives, always following one simple rule: all roads lead back to your friends.",amazon,
s459,Movie,The Saturn V Story,"Elliot Weaver, Zander Weaver","Dr. Nigel Bannister, Dr. David Baker, Professor Mike Cruise, Anu Ojha, Phil Hayward",,,2016,ALL,53 min,Documentary,"When President Kennedy pledged to put a man on the moon by the end of the 1960's, no rocket existed with the power or capability to rise to the challenge. To win the race to space, the United States would need to establish a multi-billion dollar space program. This is the story of the most powerful machine ever built, and the men and women who believed it could fly.",amazon,
s460,Movie,The Ruins,Carter Smith,"Jonathan Tucker, Jena Malone, Laura Ramsey, Shawn Ashmore, Joe Anderson",,,2008,R,91 min,Horror,"Based on the terrifying best-seller by Scott Smith, ""The Ruins"" follows a group of friends who become entangled in a brutal struggle for survival after visiting a remote archaeological dig in the Mexican jungle where they discover something deadly living among the ruins.",amazon,5.9
s461,TV Show,The Royle Family,,Brian Viner,,,2006,TV-PG,4 Seasons,Comedy,"A documentary in which Shaun Ryder, Jimmy McGovern, Paul Abott and Paul Heaton pay tribute to Craig Cash and Caroline Aherne's sitcom. With celebrity guests JK Rowling, Peter Kay, Johnny Vegas, Noel Gallagher and Richard and Judy, who recollect some of their favorite moments from past episodes.",amazon,
s462,TV Show,The Royals,,,,,2018,TV-14,4 Seasons,TV Shows,E!'s top scripted drama is back for Season 4 with more scandal and naughty royals.,amazon,
s463,Movie,The Rosewood Thieves,,,,,2007,NR,26 min,Music Videos and Concerts,"Set in the cozy confines of Pianos, The Rosewood Thieves capture pieces of down and dirty Lower East Side rock, sun splashed Southern California vibes, and country tinged song craft of America's heartland.",amazon,
s464,Movie,The Romantics,Galt Neiderhoffer,"Katie Holmes, Josh Duhamel, Anna Paquin, Malin Akerman, Adam Brody, Dianna Agron, Jeremy Strong, Rebecca Lawrence, Candice Bergen, Elijah Wood",,,2010,PG-13,97 min,"Comedy, Drama","Oscar winner Anna Paquin and Katie Holmes lead an all-star cast in The Romantics: a generational ""dramedy"" about friendship, rivalry and loyalty.",amazon,5.1
s465,TV Show,The Romanoffs,,"Jack Huston, Paul Reiser, Diane Lane, Christina Hendricks, Amanda Peet, Noah Wyle, Isabelle Huppert, John Slattery, Andrew Rannells, Aaron Eckhart, Kathryn Hahn",United States,,2018,16+,1 Season,Drama,"From the creator of Mad Men, The Romanoffs is a contemporary anthology series set around the globe featuring eight separate stories about people who believe themselves to be descendants of the Russian royal family. Starring Aaron Eckhart, Diane Lane, Isabelle Huppert, Christina Hendricks, John Slattery, Amanda Peet, Jack Huston, Kathryn Hahn, Noah Wyle, Paul Reiser, Andrew Rannells and more.",amazon,7.0
s466,Movie,The Road to Fame,Hao Wu,,,,2014,G,80 min,Documentary,"A unique coming-of-age story with Chinese characteristics, The Road to Fame chronicles the staging of the American musical Fame – China's first official collaboration with Broadway – by the senior class of the Central Academy of Drama. Raised in one-child families, these ambitious youngsters aspire to become tomorrow's megastars as they are about to graduate from their prestigious institution.",amazon,
s467,TV Show,The Ride That Got Away,,"Courtney Hansen, Troy Ladd",,,2019,13+,1 Season,Special Interest,"For every true car love there's the ride that got away. That special car they were forced to give up that will always hold a sacred place in their heart. Whether to pay medical bills, buy a house, or cover the cost of a college education, they've always dreamed of some day getting it back.",amazon,7.5
s468,Movie,The Return 2020,Jamal (Jay) Sommerville aka The God i.e.,"Jamal (Jay) Sommerville aka The God i.e., Theron Edmonds aka Barber Tee, Juice Bigfellow Digi Global, Jamal Woolard, Sarah Oliver, Young Dro, Shawty Shawty",,,2020,,107 min,"Action, Drama, Horror","This is a story about a single fathers revenge on a ruthless street gang from Atlanta GA called the Techwood Mafia, who kills his seven year old daughter in a store robbery. Jamal Sommerville plays a high powered role as the man on the mission of revenge.",amazon,
s469,Movie,The Retrievers,Paul Schneider,"Robert Hays, Mei Harris, Alan Rachins",,,2001,ALL,90 min,"Comedy, Kids","Soon after the Lowry Family - Tom, his wife Karen, and their two children, Liz and Widdy - leave the big city and move to the small Northern California town of Placerville, they are 'adopted' by a very clever, yet lovable, stray golden retriever - Pilot.",amazon,5.0
s470,TV Show,The Remix,,"Akhil Talreja, Amit Trivedi, Karan Tacker, Kryll, Sreeram Chandra, Thomson Andrews, Prakriti Kakar, Kiran Kamath, Megha Kawale, Nawed Khan, Manasi Scott, NSG, Sureal, Rashmeet Kaur, Anirudh Bhola, Akasa Singh, Nucleya, Candice Redding, Sunidhi Chauhan, Rink, Sonam Topden, Skip, Yash Narvekar, Rupali Jagga",India,,2018,13+,1 Season,"International, Music Videos and Concerts, Unscripted","The Remix is the new sound of Indian music! On this music competition show, some of the coolest musicians rejig, reshuffle and remix popular Bollywood songs. A singer and DJ team up to create a fresh spin culminating in a musical extravaganza. The 10 teams give it their all to put out riveting performances to impress the celebrity judges: Sunidhi Chauhan, Amit Trivedi and Nucleya!",amazon,6.8
s471,TV Show,The Record,,,,,2021,,1 Season,"Documentary, Sports","The plan to smash the world record for attendance at a women’s sporting event depends on host and tournament favourites, Australia, getting through to the final of the ICC Women’s T20 World Cup, but injuries, poor form and a new wave of international talent threaten to derail Australia's campaign at every turn.",amazon,
s472,Movie,The Real Macaw,Mario Andreacchio,"Jamie Croft, Debora-Lee Furness, Joe Petruzzi",,,1999,G,93 min,"Action, Kids","An ancient talking macaw named Mac becomes the saving grace for an elderly man threatened with a nursing home, when it is discovered that the talking bird knows the whereabouts of a buried treasure from its days with a pirate. His grandson decides to go off on the hunt only to discover that a resort now exists where the treasure is buried.",amazon,
s473,Movie,The Real Glory,Henry Hathaway,"Gary Cooper, David Niven, Andrea Needs",,,1939,13+,97 min,"Action, Drama, Romance",A small American contingent tries to train rural tribesmen to defend themselves against fanatical Muslim radicals in 1906 Philippines.,amazon,6.6
s474,Movie,The Raveonettes,Baeble Music,,,,2007,NR,48 min,Music Videos and Concerts,The two musicians of the Raveonettes channel vintage pop music and turn a Jersey venue into a 1950s sock/rock hop.,amazon,
s475,Movie,The Racketeer,Howard Higgin,"Robert Armstrong, Carole Lombard",,,1929,NR,66 min,"Action, Drama, Suspense",A dapper gangster sponsors an alcoholic violinist in order to win the love of a glamorous divorced socialite.,amazon,5.4
s476,TV Show,The Pyramid - Finding the Truth,,"Dr. Sam Osmanagich, Dr. Robert Schoch, Dr. Nabil Swelim",,,2012,ALL,1 Season,"Documentary, Faith and Spirituality, Special Interest","American historian and entrepreneur Sam Osmanagic claims there are pyramids in Europe! After a series of excavations he discovered one in Bosnia. Opponents are trying to stop excavations and present his claim as a fraud. In the same valley, German archaeologists are excavating the ""Butmir culture"", a Neolithic civilization 7000 years old. Egyptian scientists confirm the existence of the Pyramids.",amazon,
s477,Movie,The Program,Stephen Frears,"Ben Foster, Chris O'Dowd, Jesse Plemons",,,2016,R,104 min,"Drama, Sports","An Irish sports journalist becomes convinced that Lance Armstrong's performances during the Tour de France victories are fueled by banned substances. With this conviction, he starts hunting for evidence that will expose Armstrong.",amazon,
s478,TV Show,The Private Lives of the Tudors,,,,,2016,13+,1 Season,Documentary,"This entertaining series gives us an intimate look at the lives, loves, and scandals of one of the most celebrated royal dynasties. Based on Tracy Borman's book, the series offers unique profiles of famous Tudor monarchs, including Henry VIII and Elizabeth I. From king-sized scandals to the details of Tudor habits and rituals, the series delves into the private lives of history's most famous clan.",amazon,7.3
s479,Movie,The Prisoner,Yen-Ping Chu,"Jackie Chan, Andy Lau, Sammo Kam-Bo Hung, Tony Ka Fai Leung, Jimmy Wang Yu",,,1990,R,97 min,"Action, Drama",A cop goes undercover to infiltrate a deadly prison where a team of mercernaries is being assembled.,amazon,
s480,TV Show,The Prince Family,,The Prince Family,,,2020,TV-14,1 Season,"Kids, Special Interest",Welcome to season 3! The Prince Family is all about family-friendly videos you can share with your kids!,amazon,
s481,Movie,The PRiMMS,,,,,2007,NR,36 min,Music Videos and Concerts,"Flashing lights, English accents, and full-out rock 'n' roll – must be The PRiMMS.",amazon,
s482,Movie,The Price of Honor,Neena Nejad and Xoel Pamos,"Jill Abplanalp, Basheer Ahmed, Tanya Eiserer",,,2016,13+,109 min,"Documentary, Drama, Special Interest","The Price of Honor is an award-winning film about the Texas honor killings of Amina and Sarah Said. The film shows the lives of the sisters and the path to their eventual murders by their own father, Yaser Said, who fled the crime scene and remains on the FBI's Ten Top Most Wanted List. When Yaser discovered they possibly had boyfriends, they fled but Yaser tricked the girls into returning home.",amazon,
s483,Movie,The Prey,Jimmy Henderson,"Gu Shangwei, Vithaya Pansringarm, Byron Bishop, Sahajak Boonthanakit",,,2020,16+,93 min,"Action, Suspense","Xin is on an undercover mission, when a surprise raid puts him in a remote jungle prison that plays by its own rules. A ruthless warden is selling prisoners as human prey for rich hunters looking for thrills in the jungle, a most dangerous game.",amazon,
s484,Movie,The Pop Ups: Great Pretenders Club,The Pop Ups,,,,2015,ALL,30 min,Kids,"A collaboration between Brooklyn musicians Jason Rabinowitz and Jacob Stein, The Pop Ups have been setting the standard for children's music since 2010. The two-time GRAMMY Award nominees for Best Children's Album go on an adventure to become part of the Great Pretenders Club in this unique and imaginative rock and roll puppet musical featuring live action and animation.",amazon,
s485,TV Show,The Playground (Minecraft Roleplay),,"Tycer, Dan",,,2020,7+,1 Season,"Animation, Comedy, Science Fiction","Fun, Action and Chaos at the Playground with Tycer and Kanoka! Inspired by Minecraft Daycare. Each week after school they visit the Playground to see what crazy things are happening! And may possibly bump into some special guests along the way! There's always something new and fun for them to do at the Playground!",amazon,
s486,Movie,The Phantom of the Opera (Silent),Rupert Julian,"Lon Chaney, Mary Philbin",,,1925,13+,79 min,Horror,"A mad, disfigured composer seeks love with a lovely young opera singer.",amazon,7.6
s487,Movie,The Perfect Victim,Elizabeth Rohrbaugh,,,,2013,13+,84 min,"Documentary, Special Interest","Shirley, Carlene and Ruby have collectively spent over 85 years in Missouri state prison, having each been convicted of killing their abusive husbands. Beaten, raped, sold, abused and nearly killed themselves, these women suffered for years prior to their desperate crimes. A powerful and poignant insight into the world of domestic abuse, the lives it destroys, and an insensitive US justice system.",amazon,
s488,Movie,The Perfect Stranger,"Jefferson Moore, Shane Sooter","Pamela Brumley, Jefferson Moore",,,2006,ALL,86 min,Drama,A cynical attorney receives a dinner invitation from a man claiming to be Jesus of Nazareth. Based on the NY Times-Bestselling novel by David Gregory.,amazon,
s489,Movie,The Perfect Match (1987),Mark Deimel,,,,1988,13+,89 min,Comedy,"Tim and Nancy appear to have nothing in common, and from their first date their relationship looks destined for termination. But who needs something in common when they're in love.",amazon,
s490,Movie,The Pedophile Hunters,Simon Egan,Paul Rhys,,,2011,13+,59 min,"Documentary, International, Special Interest","With unprecedented access to one of the most controversial agencies within America's Department of Homeland Security, this film follows US agents in Cambodia as they track down American pedophile sex tourists. Working with local activists and police, the American agents use forensics and surveillance techniques to collect damning evidence of sexual predators preying on young children.",amazon,7.8
s491,TV Show,The Passing Bells,,"Patrick Gibson, Jack Lowden, Sabrina Bartlett, Eryka Karkuszewska, Jennifer Hennessy, Simon Kunz, Matthew Aubrey",,,2014,13+,1 Season,TV Shows,"This moving, powerful drama spans the years of the war from 1914 to 1918. As the conflict unfolds, so do the boys' incredible stories. Thomas and Michael are two young men for whom the war has little mercy, no matter which side they may be fighting for. Over five years, we follow their lives as they grow up, lose friends and find love amid the horrors of the war.",amazon,6.9
s492,Movie,THE PARTY,Harold Trompetero,"Ana María Arango, Francisco Bolívar, Carlos Hurtado",,,2019,13+,91 min,Comedy,"Doña Matilde gets up on her 70th birthday with the desire to have a great celebration. Her 4 children with their respective families gather to celebrate, as soon as they arrive the dance begins until Doña Matilde fades and apparently dies, the party then becomes a battle to see who gets the best part of the inheritance.",amazon,
s493,Movie,The Parallax View,Alan J. Pakula,"Warren Beatty, Hume Cronyn, Paula Prentiss, Kenneth Mars",United States,,1974,R,102 min,Drama,"Warren Beatty is a news reporter who, along with seven others, witnesses the assassination of a political candidate.",amazon,7.1
s494,TV Show,The Paradise,,"Joanna Vanderham, Emun Elliott, Elaine Cassidy, Sarah Lancashire",,,2013,TV-PG,2 Seasons,"Drama, Romance","The doors re-open to The Paradise a year after the dramatic events that saw Moray declare his love for Denise and lose The Paradise after breaking off his engagement. But the spurned Katherine has since married - a mysterious, brooding ex-military man with a troubled history. Although she seems to be starting her life anew, her passion for Moray threatens to draw her back into a love triangle.",amazon,
s495,TV Show,The Paleo Way,,Pete Evans,,,2016,ALL,1 Season,"Documentary, Special Interest",Celebrity chef Pete Evans takes audiences on a flavour-filled journey back to the way our ancestors ate with insights from nutritional experts and recipes you can make at home.,amazon,
s496,Movie,The Painted Hills,"Howard Kress, Harold F. Kress","Paul Kelly, Bruce Cowling, Gary Gray, Art Smith, Ann Doran, Chief Yowlachie, Andrea Virginia Lester, Brown Jug Reynolds, Lassie",,,1951,G,87 min,"Adventure, Drama","Lassie to the rescue in this family story set in the 1870's. After years of prospecting, Jonathan finally strikes gold. He returns to town only to discover that his partner has since died and left Tommy fatherless. He decides to leave Shep (played by Lassie) with Tommy to cheer him up.",amazon,4.1
s497,Movie,The Pains of Being Pure at Heart,,,,,2009,NR,22 min,Music Videos and Concerts,The Pains of Being Pure at Heart bring their sugary dose of fuzzy nostalgia to the Music Hall of Williamsburg.,amazon,
s498,Movie,The Owl and the Pussycat,Herbert Ross,"Barbra Streisand, George Segal, Robert Klein, Allen Garfield, Marilyn Chambers",,,1970,,97 min,Comedy,"A stuffy author enters into an explosive relationship with his neighbor, a foul-mouthed, freewheeling prostitute.",amazon,6.5
s499,Movie,The Over-The-Hill Gang Rides Again,George McCowan,"Walter Brennan, Fred Astaire, Edgar Buchanan, Andy Devine, Chill Wills",,,1970,13+,74 min,"Comedy, Western","In this sequel to the Over-The-Hill Gang (1969), the old-time former Texas Rangers and comrades-in-arms (Brennan, Devine, Chill Wills, and Buchanan) join forces this time around to clean up their own hometown. The group decides to sober up an old Ranger buddy, a down-and-out drunk formerly known as The Baltimore Kid (Astaire), and restore his reputation. The Kid is restored to the job of town marshal of Waco, Texas, with the old Texas Rangers signing on as his deputies, in order to restore the town back to its former glory. Fred Astaire made his TV-movie debut in his only western role.",amazon,5.6
s500,Movie,The Outsider,Timothy Woodward Jr.,"Trace Adkins, Sean Patrick Flanery, Jon Foo, Danny Trejo",,,2019,18+,86 min,"Action, Western","In the 1800s, a railroad worker (Jon Foo) finds himself on the wrong side of a lawless frontier. As the Marshall (Country Music Star Trace Adkins) attempts to control his corrupt town, tragedy strikes sending the railroad worker on a path of revenge.",amazon,6.3
s501,Movie,The Out of Towners,Arther HIller,"Jack Lemmon, Sandy Dennis, Sandy Baron",,,1970,G,97 min,Comedy,"The top candidate for a prestigious promotion at his company's corporate headquarters in New York City, George, accompanied by his wife Gwen is all set to take a bite out of The Big Apple.",amazon,7.1
s502,Movie,The Orphle Bandits & More Kids Cartoons - Morphle,,,,,2020,ALL,58 min,"Animation, Kids","Morphle can morph into anything his human companion Mila wants. From dinosaurs to cars, and animals like cats, dogs, and lions! Your kids will love these fun, and educational videos for kids! They will learn colors, shapes, numbers, the alphabet, and more! Watch these educational and magical cartoons that your kids will surely enjoy!",amazon,
s503,Movie,The Oohlas,,,,,2007,NR,23 min,Music Videos and Concerts,"Drenched in thick, hazy guitars, The Oohlas set a golden Austin afternoon ablaze with their oh-so appropriate brand of sticky, sweet fuzz pop.",amazon,
s504,TV Show,The Office,,"Lucy Davis, Ricky Gervais, Martin Freeman, Mackenzie Crook, Stephen Merchant",,,2003,TV-14,2 Seasons,Comedy,"Season 2 of the multi-award winning comedy set in the Slough branch of Wenham-Hogg paper company in suburban London, starring Ricky Gervais and Steven Merchant. Change can be stressful, but manager David Brent thinks he can handle it all. He's got a new boss, Tim has a new office romance, Finchy is still a riot, Kevin still has eczema and Gareth is still the office half-wit.",amazon,
s505,Movie,The Odd Couple,Gene Saks,"Jack Lemmon, Walter Matthau, John Fiedler, Herb Edelman, Monica Evans",,,1968,G,105 min,"Comedy, Drama","Two divorced men decide to share a New York apartment. Fussy Felix, fastidious to a fault. He proves that cleanliness is next to insanity. And Oscar, who wreaks havoc on a tidy room with the speed and thoroughness of a tornado.",amazon,7.7
s506,Movie,The Nutty Professor (1963),Jerry Lewis,"Jerry Lewis, Stella Stevens, Del Moore",United States,,1963,ALL,107 min,"Comedy, Science Fiction","Jerry Lewis plays a timid, nearsighted chemistry teacher who discovers a magical potion that can transform him into a suave and handsome Romeo. The Jekyll and Hyde game works well enough until the concoction starts to wear off at the most embarrassing times.",amazon,6.7
s507,TV Show,The Nurse,,,,,2013,7+,1 Season,"Documentary, Special Interest",This fly-on-the-wall series looks at the work of the District Nurses who travel around the country caring for their patients in their own homes.,amazon,
s508,TV Show,The Notekins - Musical Friends,,,,,2015,ALL,1 Season,"Animation, Kids, Special Interest","Step into the magical world of music in ""The Notekins"" Featuring seven little people representing each a musical note. The Notekins are invited to visit different musical instruments and along the way the young viewers will be introduced to basic musical concepts such as pitch and tempo. ""The Notekins"" is sure to have your toddler singing and dancing",amazon,
s509,Movie,The North Star,Lewis Milestone,"Anne Baxter, Dana Andrews, Walter Huston, Walter Brennan, Ann Harding, Jane Withers, Farley Granger, Erich von Stroheim, Dean Jagger",,,1943,13+,106 min,"Drama, Military and War","A small Ukrainian village is attacked by the Nazi as part of the German invasion. Erich von Stroheim, a brutal German doctor takes the children of the village and uses them to transfer blood from them to wounded German soldiers. As the children start dying, the villagers organize an attack.",amazon,5.9
s510,TV Show,The Night Manager,,"Hugh Laurie, Tom Hiddleston, Nader Boussandel",,,2016,18+,1 Season,"Action, Drama, Suspense","The Night Manager is based on John le Carre's novel, ex-British soldier Jonathan Pine (Tom Hiddleston) is recruited by MI-6's Angela Burr (Olivia Colman) to infiltrate the inner circle of an arms trader named Richard Onslow Roper (Hugh Laurie).",amazon,8.1
s511,Movie,The Night is Young,"Matt Jones, Dave Hill","Matt Jones, Dave Hill, Kelen Coleman, Eloise Mumford, Brett Gelman",,,2016,18+,89 min,Comedy,"Los Angeles is a city full of clichés, and Matt and Dave are living proof. Matt, an unhappy actor, and Dave, an unsuccessful writer, just fit the stereotypes. Syd and Amy are also struggling with clichés of their own, a waitress/actress and a joyless workaholic.",amazon,
s512,Movie,The Night Crew,Christian Sesma,"Luke Goss, Bokeem Woodbine, Danny Trejo",,,2016,18+,93 min,"Action, Suspense","The Night Crew centers on a group of hard up bounty hunters who must survive the night in a desert motel against a horde of savage border runners. They soon realize that their fugitive, a mysterious Chinese woman, is much more than she lets on.",amazon,
s513,Movie,The Night Before Christmas,Diane Paloma Eskenazi,,,,2016,ALL,49 min,"Animation, Kids","A kind-hearted, young orphan boy and his loyal cat discover the true spirit of Christmas in this delightfully animated Yuletide tale of musical, magical holiday cheer! Produced by Golden Films. Directed by Diane Eskenazi.",amazon,
s514,TV Show,The Next Steps,,"Anthony Fanelli, Lyndsey Doolen",,,2016,13+,1 Season,Comedy,"First comes love then comes...something. Come join Chris and Beth's journey as they navigate through the ups and downs of a relationship that's stuck in a big rut. ""I kind of hope they stay in a rut, because their rut is our huge LOL. The Next Steps' stars Anthony Fanelli & Lyndsey Doolen have the skills of making you laugh as soon as they appear on screen!!"" -David Dean, The Serial Optimist",amazon,
s515,TV Show,The Next Step,,"Myles Erlick, Shelby Bain, Victoria Baldesarra, Alexandra Beaton",,,2017,TV-G,5 Seasons,"Drama, Unscripted, Young Adult Audience","It's a new chapter for The Next Step dance studio. The studio is expanding and attracting a lot of fresh faces, while many old guard A-Troupers are leaving to pursue other goals. One thing is absolute: A-Troupe's quest to be the best. Since losing Regionals last season, they are no longer the International champs and they have a lot to prove.",amazon,
s516,TV Show,The New Yorker Presents,,"Rachel Aviv, Roz Chast, Paul Giamatti",,,2016,TV-MA,1 Season,Documentary,"From award-winning filmmaker Alex Gibney's Jigsaw Productions, Amazon Prime Video presents a groundbreaking new series that brings America's most award-winning magazine, The New Yorker, to the screen with documentaries, short narrative films, comedy, poetry, animation, and cartoons from the hands of acclaimed filmmakers and artists. Produced by Jigsaw Productions and Condac Nast Entertainment.",amazon,7.6
s517,TV Show,The New V.I.P.'s,,"Matt Braunger, Ben Schwartz, Missi Pyle, Kerri Kenney-Silver, Creed Bratton",,,2017,16+,1 Season,Comedy,Four low level employees seize control of a major corporation after accidentally murdering the CEO. [Like this Pilot? Go to www.amazon.com/pilotseason to take the survey.],amazon,6.7
s518,Movie,The New Adventures of Tarzan,Edward A. Kull,"Bruce Bennett, Ulta Holt",,,1935,NR,58 min,"Action, Adventure",The Green Goddess is a totem worshiped by the primitive natives of a lost city deep in the jungle of Guatemala. It contains both a fortune in jewels and an ancient formula for a super-explosive which could threaten world safety.,amazon,5.5
s519,TV Show,The Neighbors [English Subtitled],,"Bracha van Doesburgh, Daan Schuurmans, Thijs Römer, Karina Smulders, Fedja van Huêt, Anneke Blok, Hannah van Lunteren, Leopold Witte",,,2016,TV-NR,2 Seasons,"Drama, Suspense","After a year Eva comes out of a coma. Still suffering from memory loss she returns to the suburbs, while her husband Peter is locked away in an institution. After a daring prison escape Steef has two priorities: finding his son and taking revenge on Eva. New neighbors Steffi and Lex move into the neighborhood. They are unaware of last year’s drama and are preoccupied with a secret of their own.",amazon,
s520,TV Show,The Neighbors [English Subbed] (4K UHD),,"Bracha van Doesburgh, Daan Schuurmans, Thijs Römer, Karina Smulders, Fedja van Huêt, Anneke Blok, Hannah van Lunteren, Leopold Witte",,,2016,TV-NR,1 Season,"Drama, Suspense","After a year Eva comes out of a coma. Still suffering from memory loss she returns to the suburbs, while her husband Peter is locked away in an institution. After a daring prison escape Steef has two priorities: finding his son and taking revenge on Eva. New neighbors Steffi and Lex move into the neighborhood. They are unaware of last year’s drama and are preoccupied with a secret of their own.",amazon,
