show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,platform,imdb_rating
s8724,TV Show,Actuate algo,,"Barbara Pombo, Victoriano Pololla, Jenni Merla, Juan Ignacio Ugüet, Paula Layne",,,2021,13+,1 Season,Comedy,"Barbie is a 24 year-old actress. Her life goes from one audition to another. She longs to live off her career and leave the jobs she takes to survive behind. Over time, Barbie will discover how competitive it is to make it in this business, no matter how much her friends try to show her otherwise. One day Barbie will be presented with the chance of a lead, but ... to what cost?",amazon,
s8725,TV Show,Act 6 - Series 2,,1,,,2021,ALL,1 Season,TV Shows,2 after onboarding,amazon,
s8726,TV Show,Act 6 - Series 1,,1,,,2021,ALL,1 Season,Action,2 after onboarding 1,amazon,
s8727,TV Show,Act 5 - Series 2,,1,,,2021,ALL,1 Season,TV Shows,2,amazon,
s8728,TV Show,Act 5 - Series 1,,1,,"September 17, 2021",2021,ALL,3 Seasons,Action,1,amazon,
s8729,TV Show,ACT 2 - Series 6,,1,,,2021,ALL,1 Season,TV Shows,1,amazon,
s8730,Movie,Abhiyude Katha Anuvinteyum,B.R. Vijayalakshmi,"Tovino Thomas, Piaa Bajpai",,,2018,13+,122 min,"Drama, Romance","Abhi is the average boy with a job and a lifestyle that borders on the mundane. Anu is an organic farmer in Ooty - a lively girl, passionate about social issues and unafraid to challenge social responsibility and the stigma. They fall in love and swore to always be together, until a strange twist of fate reveals them to be more than just lovers. To what extent will they go to protect their love?",amazon,"6,8"
s8731,Movie,A First Farewell,WANG Lina,"Isa Yasan, Kalbinur Rahmati, Alinaz Rahmati",,,2021,7+,87 min,"Arthouse, Drama, Kids","Wang Lina's Berlinale award-winner debut unveils poetry of Xinjiang Uighurs' life like none other. She tugs viewers' heartstrings showing how treasures in the carefree childhood of an endearing boy fade, as love, home, and personal advancement get weighed against another for minority children in a heavenly village, who must bid many farewells to assimilate into the widely acknowledged best life.",amazon,"6,6"
s8732,TV Show,The Z Virus,,Freddie De Grate,,,2017,18+,1 Season,"Action, Science Fiction","The Z Virus is an apocalyptic TV series of survival when a deadly virus from a meteor turns the earth into a zombie infested world no one could have imagined. The Johnson's, a dooms day family and a rag tag group of survivors have found their way onto the Johnson's ranch on Catalina Island off the coast of California after a meteor strike that begins a zombie apocalypse.",amazon,"2,4"
s8733,Movie,The Last Days on Mars,Ruairi Robinson,"Liev Schreiber, Romola Garai, Elias Koteas",,,2013,R,98 min,"Horror, Science Fiction, Suspense","On the eve that the crew of the very first manned expedition to Mars is about to return to Earth, it makes an astounding discovery - fossilized evidence of life on Mars. Oscar nominated and visionary filmmaker Ruairí Robinson, along with an extraordinary special effects team including the people behind District 9, X-Men: First Class and Avatar, introduce us to a terrifying ...",amazon,5.5
s8734,Movie,The Icebreaker,Nikolay Khomeriki,"Pyotr Fyodorov, Aleksandr Pal, Anna Mikhalkova, Aleksandr Yatsenko, Olga Filimonova, Vitaliy Khaev, Sergey Puskepalis",,,2017,PG-13,119 min,Action,"Antarctica, 1985. The icebreaker ""Gromov"" was trapped on the ice after trying to dodge a giant berg. For 133 days in cold and deafening silence, the crew attempts to find the way out. One false move - and they will be crushed in the ice.",amazon,
s8735,Movie,The Future,Miranda July,"Miranda July, Hamish Linklater, David Warshofsky, Isabella Acres, Joe Putterlik, Angela Trimbur",,,2001,R,91 min,"Comedy, Drama","When a couple decides to adopt a stray cat, their perspective on life changes radically, literally altering the course of time and space and testing their faith in each other and themselves in this critically acclaimed indie darling.",amazon,
s8736,Movie,The Disappointments Room,D.J. Caruso,"Kate Beckinsale, Mel Raido, Duncan Joiner, Lucas Till",,,2016,R,85 min,"Drama, Horror, Suspense","Dana, her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic.",amazon,"3,9"
s8737,Movie,Supercon,Zak Knutson,"Ryan Kwanten, Maggie Grace, Mike Epps, Brooks Braselman, Russell Peters, Clancy Brown, John Malkovich",,,2018,R,100 min,"Action, Comedy, Young Adult Audience",A group of comic convention performers come together over the 4th of July weekend to take down a shady promoter and ego mania star.,amazon,"3,7"
s8738,Movie,Secrets of the Mona Lisa,Ian Leese,,,,2018,13+,52 min,Documentary,"The Mona Lisa: bewitching, seductive, world famous. But who was she really? In this landmark film, Andrew Graham Dixon goes on an odyssey to reveal new information about one of the world's most ubiquitous icons. Decoding centuries old documents and using state of the art technology, this film unlocks the hidden truths of history's most iconic works of art.",amazon,
s8739,Movie,Raven,Craig R. Baxley,"Jeffrey Meek, Lee Majors",,,1997,13+,90 min,Science Fiction,A secret agent leads a group of government mercenaries seeking a secret decoder worth $50 million.,amazon,
s8740,TV Show,Playtime with Twinkle - Cartoons for Kids (Made by Little Baby Bum),,,,"September 18, 2021",2021,ALL,2 Seasons,Kids,"Twinkle is always on the go, she is very cheeky. Her values are Compassion, Empathy and Kindness. In this collection, learn all about colors, numbers and much more!",amazon,
s8741,Movie,Learning with The GiggleBots: GiggleBellies,The GiggleBots,The GiggleBots,,,2019,ALL,54 min,Kids,"The GiggleBots help Dr. McTinker with his factory creations that are teaching toddlers early learning concepts in a fun way. There are always mishaps inside the Funtastic Factory, with the GiggleBots invariably getting into trouble.",amazon,
s8742,Movie,Kanasina maleyaadalu,Sukesh Mijar,"PRAKASH TUMINAD, VIKASH UTHAIAH, MADHURA RJ, RJ THRISHOOL, VATHSALYA",,,2021,13+,49 min,Romance,A beautiful love story that travels through the rain. The essence of this story is the misconception of the hero about the situational care and concern showed by the heroine as love and the bond he developed towards her with the illusion of conversations.,amazon,
s8743,Movie,Hangover in Death Valley,Gideon Quin,"Michael Madsen, Steve Guttenberg, Patrick Bergin, Sylvester McCoy, Robert Llewellyn",,,2019,18+,73 min,"Action, Adventure, Horror","Hangover in Death Valley is a roller coaster story like no other as two Las Vegas entertainers mysteriously find themselves in the town of El Dorado. Will they be eaten alive by the town's occupants or will they manage to escape? One thing's for sure, you'll die laughing.",amazon,
s8744,Movie,GoShogun: The Time Etrainger,Kunihiko Yuyama,"Mami Koyama, Kaneto Shiozawa, Hideyuki Tanaka",,,1985,13+,89 min,"Action, Anime, Drama","Remy Shimoda is in a hurry. She's on her way to a reunion with the other members of the Go Shogun team, and she's late. A police action with some robbers gets in her way, so she runs the robbers off the road. Her vision blurs and she gets into an accident.",amazon,"7,3"
s8745,Movie,From The Files of Joseph Wambaugh: A Jury of One,Alan Metzger,"John Spencer, Eddie Velez, Rachel Ticotin",,,1992,16+,93 min,Drama,"An action-drama about an LAPD Homicide Detective and his struggles with gang related crime on the streets, the difficulties of working within the legal system and his own personal conflict about the accidental shooting death of a fellow officer.",amazon,6.2
s8746,TV Show,Double Tap,,"Duan Yihong, Da Peng",,,2021,18+,1 Season,Drama,A police detective investigating the kidnapping of elementary school students becomes involved in the intricate network of the underworld. Beijing policeman Li Hui Yan has gone alone to a small town in Dongbei due...,amazon,
s8747,TV Show,Dinner Club,,"Diego Abatantuono, Fabio De Luigi, Pierfrancesco Favino, Sabrina Ferilli, Luciana Littizzetto, Valerio Mastandrea, Carlo Cracco",Italy,,2021,TV-G,1 Season,"Adventure, Comedy, Unscripted","The rules of Dinner Club: you have to love food, good company and traveling. Carlo Cracco will undertake six trips across Italy to rediscover its most authentic cuisine. With him six famous actors: one for each destination. His challenge on the way back? He will have to teach each of them how to cook a perfect dinner. Here good food will tell six stories: those of their travel, and life.",amazon,"7,7"
s8748,Movie,Cheer Up,Tyler Maddox,"Ashton McGraw, TiaRamy Maloy, Tyler Maddox",,,2021,13+,68 min,"Comedy, Kids",A group of young women who are considered social misfits get together to join the schools Cheer team.,amazon,
s8749,Movie,Chaitanyam,Surya,"Kautilya, Yashika, Sundaram B",,,2021,13+,132 min,Drama,Prakash dreams of getting out of poverty and making his village self-reliant. A politician makes constant villainous attempts to crush their dreams. Will they pave the way towards freedom and independence?,amazon,7.5
s8750,Movie,Bell Bottom,Ranjit M Tewari,"Akshay Kumar, Vaani Kapoor, Lara Dutta, Huma Qureshi, Adil Hussain, Denzil Smith, Dolly Ahluwalia",,,2021,13+,123 min,Action,"By the early ‘80s India had already witnessed multiple airplane hijacks. In 1984, the country was made to face another such challenge. BellBottom, a RAW Agent played by Akshay Kumar, sees through the plan and thus begins India's first overseas covert operation. An operation, lead by a forgotten hero, that went on to create one of the most defining moments for India.",amazon,"6,2"
s8751,TV Show,AWS DeepRacer TV,,Blaine Sundrud,,,2019,ALL,1 Season,"Documentary, Special Interest","AWS DeepRacer TV follows the world's first autonomous racing league, an AWS / Intel-sponsored reinforcement learning competition that features developers of every background and skill level hoping to qualify for a chance to win the Championship Cup at AWS re:Invent 2019. Build, Train, Tune, Race!",amazon,
s8752,Movie,Antony Firingee,Sunil Bandyopadhyay,"Uttam Kumar, Tanuja, Asit Baran, Haridhan Mukherjee, Haradhan Bandopadhyay, Chhaya Devi, Ruma Guha Thakurta, Bhanu Bandopadhyay, Jahor Roy, Shyam Laha, Nripati Chatterjee, Tarun Kumar",,,1967,13+,147 min,Romance,"The movie traces the life and journey of the protagonist, Antony Fireengi, an Englishman by birth and his successful attempt at being a hardcore Bengali at heart.",amazon,7.6
s8753,TV Show,ACT 2 - Series 9,,1,,,2021,ALL,1 Season,TV Shows,1,amazon,
s8754,TV Show,ACT 2 - Series 7,,1,,,2021,ALL,1 Season,TV Shows,1,amazon,
s8755,Movie,Paranoia,Robert Luketic,"Harrison Ford, Liam Hemsworth, Amber Heard, Gary Oldman, Lucas Till",,,2013,PG-13,106 min,"Drama, Suspense","An entry-level employee at a powerful corporation finds himself occupying a corner office, but at a dangerous price: he must spy on his boss's old mentor to secure for him a multi-billion dollar advantage.",amazon,
s8756,Movie,ACT 2 - TITLE 9,1,1,,,2021,ALL,61 min,Action,1,amazon,
s8757,Movie,ACT 2 - TITLE 8,1,1,,,2021,ALL,61 min,Action,a,amazon,
s8758,Movie,ACT 2 - TITLE 7,1,1,,,2021,ALL,61 min,Action,1,amazon,
s8759,Movie,ACT 2 - TITLE 6,1,1,,,2021,ALL,61 min,Action,1a,amazon,
s8760,TV Show,ACT 2 - Series 8,,1,,,2021,ALL,1 Season,TV Shows,1,amazon,
s8761,TV Show,Act 2 - Series 4,,1,,"September 19, 2021",2021,ALL,2 Seasons,Action,2,amazon,
s8762,TV Show,Act 2 - Series 3,,1,,"September 19, 2021",2021,ALL,2 Seasons,TV Shows,2,amazon,
s8763,TV Show,Act 2 - Series 2,,1,,"September 19, 2021",2021,13+,2 Seasons,Action,2,amazon,
s8764,TV Show,ACT 2 - Series 10,,1,,,2021,ALL,1 Season,TV Shows,1,amazon,
s8765,TV Show,Act 2 - Series 1,,1,,,2021,ALL,2 Seasons,TV Shows,1,amazon,
s8766,Movie,White Demise,Daeil Kim,"Kelly MacDougall, L.J. Sams, John Spencer, Olivia Storm, Logan Spaschak, Yaz Georgia, Michelle Majumdar, Dianne Donelson",,,2021,16+,70 min,"Drama, Horror, Suspense","A desperate woman embarks on a journey to find a life-saving bullet, seeking to reverse the tragic death of her daughter, but the only way to do that is through the man who revived her murderer.",amazon,
s8767,TV Show,True Tori,,"Tori Spelling, Dean McDermott",,,2014,TV-14,1 Season,TV Shows,"In True Tori, Tori Spelling has made a courageous decision to let audiences into her home as her marriage to Dean McDermott falters. Going through the most difficult period in her life, Tori will tell her story for the first time. Only time will tell if Tori and Dean's marriage survives.",amazon,4.3
s8768,Movie,The Proud Rebel,Michael Curtiz,"Alan Ladd, Olivia De Havilland, Dean Jagger, David Ladd, Cecil Kellaway.",,,1958,PG-13,112 min,Drama,"Civil War veteran Alan Ladd roams the frontier with his young son, who has not spoken a word after a traumatic shock during the war, searching for a doctor who can cure him. Along the way, Ladd acidentally runs afoul of sheep baron Dean Jagger and is forced into indentured servitude to farm woman Olivia De Havilland. Ladd falls in love with her, and vows to protect her land from the schemes of Jagger and his men. During the climatic final battle, Ladd's young son is finally able to find his voice again.",amazon,"6,9"
s8769,Movie,The Diesel Mystery,Oliver Frohnauer,,,,2011,7+,43 min,Documentary,"Rudolf Diesel's invention is the backbone of our global economy. Today the diesel engine, that was developed in the late 19th century, drives trucks, cars and ocean liners, but it also fuels power plants that produce electricity and heat. Diesel wanted his engine to benefit all of mankind, to rid the world of poverty. Instead, he created a tool for achieving massive globalization.",amazon,
s8770,Movie,The Deeper You Dig,John Adams,"John Adams, Toby Poser, Zelda Adams",,,2020,18+,96 min,"Drama, Horror, Suspense","Bogus tarot card reader Ivy and her teenage daughter Echo are an unconventional but loving team. But when reclusive Kurt moves in down the road, a tragic accident results in Echo's murder, causing three lives to collide in mysterious and wicked ways. Kurt believes he can hide his secret beneath the earth but Echo, refusing to accept death, burrows into his head until he can feel her in his bones.",amazon,
s8771,Movie,Soul Food,George Tillman Jr.,"Vanessa Williams, Vivica Fox, Nia Long, Michael Beach, Mekhi Phifer",,,1997,R,115 min,"Comedy, Drama",Matriarch Mama Joe has held her family together for 40 years around a Sunday dinner of soul food.,amazon,"7,0"
s8772,Movie,Small Apartments,Jonas Åkerlund,"Matt Lucas, Billy Crystal, James Marsden, Juno Temple, Peter Stormare, Dolph Lundgren, Rebel Wilson, James Caan, Amanda Plummer, Johnny Knoxville, Rosie Perez",,,2013,R,96 min,"Comedy, Drama","Trapped in a seedy LA apartment, Franklin Franklin (Matt Lucas) has a dead landlord on the kitchen floor and is surrounded by eccentric neighbors: the delinquent (Johnny Knoxville) the wanna-be stripper (Juno Temple) and the artist (James Caan). To add to his chaos, a drunk investigator (Billy Crystal) is questioning him.",amazon,6.2
s8773,Movie,Shaolin Fighters vs. Ninja,Taylor Wong,"Kurata Yasuaki, David Chiang, Flora Cheong",,,1981,18+,83 min,"Action, Drama","After her father is killed by the Deadly Blade, the Moon Goddess as she is now known sends out invitations to all the top fighters in the region to try to lure out the Deadly Blade and try to force him to kill his son.",amazon,5.2
s8774,Movie,Scorned,Mark Jones,"Billy Zane,  AnnaLynne McCord,  Viva Bianca",,,2014,R,86 min,"Horror, Suspense",A romantic weekend turns horrific when Sadie discovers her boyfriend Kevin is having an affair with her best friend Jennifer.,amazon,
s8775,Movie,Open Your Eyes,Greg A. Sager,"Ry Barrett, Joanna Saul",,,2021,16+,100 min,"Drama, Horror, Suspense",In a rush to complete an overdue screenplay a writer's past explodes perilously into the present as his world unravels.,amazon,"6,5"
s8776,Movie,Mind Games,Jake Jalbert,"Michael Paré, Robert LaSardo, Jadon Cal, Michael Milhoan, Jet Jandreau, Jim Fitzpatrick",,,2021,18+,100 min,"Action, Horror",An Army psychologist held captive by an unknown adversary must find her way out of an RV in the middle of nowhere to survive.,amazon,5.6
s8777,Movie,In My Mind,CHRIS RODLEY,,,,2017,ALL,78 min,"Documentary, Special Interest","A feature documentary by award-winning filmmaker Chris Rodley, In My Mind was made to celebrate the 50th anniversary of enigmatic 1960s TV series The Prisoner. Featuring a series of frank archive interviews with creator Patrick McGoohan, new interviews with his daughter Catherine and never-before-seen archive footage, this is the definitive story of The Prisoner as told by its creator.",amazon,7.3
