show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,platform,imdb_rating
s7712,Movie,"Rory Calhoun in ""The Big Caper"" - A Bank Heist Film Noir Classic!",Robert Stevens,"Rory Calhoun, Mary Costa, James Gregory, Roxanne Arlen, Paul Picerni, Robert H. Harris, Corey Allen",,,1957,16+,85 min,"Action, Drama, Suspense","His portion of the loot from a recent heist squandered, minor-league criminal Frank Harper (Rory Calhoun), talks his boss into a more lucrative project: on the weekend before a Monday payday, break into a San Felipe, California bank, which will be holding a million-dollar payroll for the Marine Base at Camp Pendleton.",amazon,
s7713,Movie,"Robert Mitchum in ""Thunder Road"" - An Action Epic Loaded With Classic Cars!",Arthur Ripley,"Robert Mitchum, Gene Barry, Jacque Aubuchon, Keely Smith, Trevor Bardette",,,1958,13+,92 min,"Action, Drama, Suspense","A veteran, Lucas Doolin (Robert Mitchum), comes home from the Korean War to the mountains and takes over the family moonshining business. He must battle big-city gangsters who are trying to take over the business & the law, headed by Troy Barret (Gene Barry) who are trying to put him in prison. A Film-Noir spectacular southern cult classic, filled with hot rods & vintage cars. Action-packed!",amazon,
s7714,Movie,"Robert Mitchum & Julie London in ""The Wonderful Country"" - A Technicolor Western Classic",Robert Parrish,"Robet Mitchum, Julie London, Gary Merrill, Albert Dekker, Jack Oakie",,,1959,13+,94 min,"Action, Drama, Western","Having fled to Mexico for killing his father's murderer, Martin Brady (Robert Mitchum), travels to Texas to broker a weapons deal for his Mexican boss. Brady breaks a leg and while recuperating, the gun shipment is stolen, and he is expected to make good on it. Complicating matters further the wife (Julie London), of a local army major has designs on him.",amazon,
s7715,TV Show,Raymond & Miguel,,"Raymond Pozo, Miguel Céspedes, Brasheli Santos, Pedro Pérez, Urdaneli Capell",,,2017,TV-14,1 Season,Comedy,"Two foremen, Ciriaco and Macario, work in neighboring farms, whose owners are lawmakers and political rivals. The day to day of these two handymen is developed in these summer houses, facing situations, controversies and difficulties, both with their bosses and with each peculiar worker of the farm causing confusing and funny circumstances.",amazon,
s7716,Movie,Raising Jeffrey Dahmer,Rich Ambler,"Bo Svenson, Scott Cordes, Cathy Barnett",,,2006,R,86 min,Drama,"Based on the true story of the serial killer Jeffrey Dahmer, the events within the family behind, and leading up to his capture.",amazon,3.9
s7717,Movie,Podhuvaga Emmanasu Thangam,Thalapathy Prabhu,"Udhayanidhi Stalin, Nivetha Pethuraj, Parthiepan, Soori, Rajendran",,,2017,13+,128 min,"Comedy, Drama","A young man's dream to do good deeds for the upliftment of his village is interrupted by an influential man, who does not want anyone to grow above him.",amazon,"3,7"
s7718,Movie,PISHACHINI,Ankit Bagde,"Prayag Sahu, Aditya Tiwari, Sanghmitra Bouddh, Jahnavi Chaturvedi, Bhoomika Sahu, Amit Ghosh, Ankit Bagde, Arav Ghosh",,,2021,16+,80 min,Horror,If You're Trapped in Devil's World Then Betrayal is The Only Thing Which Can Take You Out.,amazon,9.0
s7719,Movie,Peeping Tom,Michael Powell,"Karl Heinz Böhm, Jack Watson, Moira Shearer, Anna Massey, Maxine Audley, Nigel Davenport",,,1962,16+,101 min,Suspense,"A disturbed filmmaker (Carl Boehm) literally kills with his camera in this ahead-of-its-time shocker from revered British director Michael Powell. Like the same year's Psycho, this film's combination of voyeurism, eroticism and horror repelled some 1960 critics, but its cult reputation soared in later years.",amazon,
s7720,Movie,Outside The Law,Jorge Montesi,"Cynthia Rothrock, Seamus Dever",,,2002,R,90 min,Action,A betrayed government agent runs for the border but risks her safety by aiding a couple being harassed by drug smugglers as the agent's pursuers search for her.,amazon,4.3
s7721,TV Show,Now Go Build with Werner Vogels,,Dr. Werner Vogels,,,2020,TV-G,2 Seasons,"Documentary, Special Interest","From bustling metropolises to the seemingly middle of nowhere, the Now Go Build series seeks out startups around the globe that are using technology in innovative, inspiring, and unexpected ways. Hosted by Dr. Werner Vogels, Amazon CTO, every episode brings you to a new place, and idea to explore.",amazon,
s7722,Movie,Murderous Trance,Arto Halonen,"Josh Lucas, Pilou Asbaek",,,2018,13+,102 min,"Drama, Suspense","Murderous Trance is a thriller about the murders that took place in Denmark in the 1950s. Inspector Anders Olsen (Pilou Asbæk) begins to solve a case where a bank robber shot two men and ran into the streets of Copenhagen. After his arrest, the robber claims to have committed the crime alone. Some eyewitnesses say he seemed to be in a trance, a fact that makes the case even more complicated.",amazon,5.4
s7723,Movie,Mia meets Morgenrot,Martin Pfeil,"Ana Dordevic, Guido Drell, Tom von der Isar, Frederik Lenke, Gordana Heyden, Giulio Avise Caselli",,,2020,16+,102 min,"Arthouse, Drama","Mia, a young, attractive woman and mother starts to question the meaning of life due to external circumstances. She tries to escape into the virtual world of chats, where she meets „Morgenrot"" for the first time. It is the beginning of a journey through the unknown, where feelings don't emerge through physical contact, but through words. However, Mia's husband discovers her secret.",amazon,
s7724,Movie,Manal Kayiru 2,Madhan Kumar,"S. Ve. Shekhar, Jaishree, Ashwin Shekhar, Poorna, Visu, Jagan",,,2016,13+,135 min,"Comedy, Drama","Nisha puts forth eight different conditions when her parents decide to get her married. However, she ends up dissatisfied despite marrying the man who meets her demands.",amazon,"3,8"
s7725,Movie,Killing Me Softly,Stephen Whittaker,"Maggie O'Neill, Peter Howitt",,,1996,18+,87 min,Drama,"Sara has a history of suicide attempts. Ex-cop Malcolm has a history of jealousy and alcohol abuse. Their volatile relationship, fueled by passion and booze, soon becomes aggressive and violent. Maggie O'Neill and Peter Howitt star in a true tale of a battered wife imprisoned for life for killing her husband, and the fight to get her conviction reduced on the grounds of provocation.",amazon,
s7726,Movie,Katha Nayagan,Tha. Muruganantham,"Vishnu Vishal, Catherine Tresa, Anandaraj, Soori, Saranya Ponvannan",,,2017,13+,117 min,Comedy,"A revenue inspector falls in love with a girl but faces problems due to his cowardliness. He is compelled to find a way to prove himself to her father, who wants her to marry a brave man.",amazon,"4,4"
s7727,Movie,Karma Cartel,Vinod Bharathan,"Vinay Forrt, Sabumon Abdusamad, Jinu Joseph, Tony Luke, Shani Shaki, Franko Manjilla, Ahamed Shaheen, Rohini Idiccula","India, Denmark",,2014,13+,101 min,"Drama, Suspense","A multi-award-winning, avant-garde film set In a southern city of India, following a reporter's search for a missing actor that leads to the revelation of multiple lives connected to it through greed and bad choices.",amazon,"6,8"
s7728,Movie,Kadhal Kasakuthaiya,Dwarakh Raja,"Dhruvva, Venba, Charle, Kalpana, Deepa Nethran",,,2017,13+,127 min,Romance,"When a 17-year-old schoolgirl falls in love with a 25-year-old IT engineer, both the families interfere in their relationship with their morals.",amazon,7.2
s7729,Movie,Kadavul Irukaan Kumaru,M. Rajesh,"G. V. Prakash Kumar, Nikki Galrani, Prakash Raj, RJ Balaji, Kayal Anandhi",,,2016,7+,129 min,"Comedy, Drama","Just two days before his wedding, Kumar sets out on a road trip with his friend to have a bachelor party. Their trip turns into a nightmare when they get caught by the police with a lot of alcohol.",amazon,2.9
s7730,Movie,Kadamban,N. Ragavan,"Arya, Catherine Tresa, Deepraj Rana, Super Subbarayan, Madhusudhan Rao",,,2017,13+,132 min,"Action, Drama","Kadamban along with a group of villagers wages a war against a powerful businessman, who wants to destroy the forest surrounding Kadamban's village for his greed.",amazon,5.4
s7731,Movie,It Might Be You,Christopher Morahan,"Douglas Hodge, Frances Barber, Jim Carter",,,1995,18+,78 min,Drama,"What would you do if you won 20 million on the lottery? Bob, a humble electrician, says nothing but a secret like that is hard to hide. Suddenly everyone wants a piece of the action. All Bob wants is a quiet life, with his girlfriend, or his wife, or both. And a yacht, and a holiday, and a new car. If only he could find his ticket.",amazon,"5,2"
s7732,Movie,Insomnia Manica,Dastan Khalili,"Dastan Khalili, Dahlia La Noir",,,2005,18+,100 min,Suspense,A psychological thrill ride combining relentless and edgy filmmaking make Insomnia Manica a gripping neo-noir tale of a young group of vigilante thieves who choose to steal the wrong prize.,amazon,5.5
s7733,Movie,In Your Dreams,"Simon Cellan Jones, Elinor Day","Thandie Newton, Oliver Milburn",,,1997,18+,74 min,Drama,"A first date goes horribly wrong for university students Jamie and Clare. Three months later, they meet again - this time in Court. Jamie stands accused of raping Clare. As they give their evidence, their versions differ in almost every detail. What really happened that night? It is up to a jury to decide between the two, both fiercely claiming to be telling the truth.",amazon,
s7734,Movie,I Went Down,Paddy Breathnach,"Brendan Gleeson, Peter McDonald, Tony Doyle",,,1999,18+,103 min,Drama,Git gets out of jail and straight into trouble when he's forced into an underworld assignment by crime boss Tom French. But this is only the start of Git's involvement in a web of criminals and vendettas.,amazon,
s7735,Movie,"Hugh O'Brian in ""The Brass Legend"" - A Western Action Classic",Gerd Oswald,"Hugh O' Brian, Raymond Burr, Nancy Gates, Rebecca Welles, Robert Burton",,,1956,13+,80 min,"Action, Drama, Western","An honest sheriff, (Hugh O'Brian) attempts to save an 11-year-old boy who helped him capture a notorious killer, (Raymond Burr). Filmed during Hugh O'Brian's starring role on TV's Life & Legend Of Wyatt Earp and just before Raymond Burr's starring role on the Perry Mason TV series. Action-packed!",amazon,
s7736,Movie,Hi Life,Roger Hedden,"Daryl Hannah, Eric Stoltz, Katrin Cartlidge, Campbell Scott, Charles Durning, Moira Kelly, Peter Riegert",,,1998,R,85 min,Comedy,The Hi Life Bar is a romantic comedy starring Eric Stoltz as the catalyst for a wacky chain reaction of events that begins when he lies to his girlfriend so that she will raise the cash to pay off his bookie.,amazon,5.7
s7737,Movie,Hell on Wheels,Will Zens,"Marty Robbins, John Ashley, Gigi Perreau, Robert Dornan",,,1967,R,97 min,"Action, Adventure, Drama","A pair of brothers-one is an awesome race car driver who's popular with the ladies, and the other is a smart mechanic-team up to compete against some stock car racing's best, but are torn apart when one falls in love with the other's girlfriend.",amazon,
s7738,Movie,He Who Lives In Hidden Lakes,Zach Lona,"Kevin K. Gomez, Sarah Kopp, Lucas Lona, Rachel O'Connell, Charlie Bain, Arash Fakhrabadi, Helen Liaskos-Lona, Moriah Martel, Emily Camp, Vincent Banks, Katherine Bellantone, Eddie Lynch, Ali de Rosas, Dom Udell, Daphne Nitsuga, Patrys Jean Destin, Shannon Angel, John McDonnell, Derek Johnson, Pete Laughlin, Nora King, Alan Prince, Chrissy Rejcek, Jordan Bridgman, Jeremiah Davis, Trina Love, Martin Davis, Nick Alonzo, Anthony Gibson, Zach Lona",United States,,2019,13+,96 min,"Action, Science Fiction, Suspense","The fanatic beliefs of an internet mystic, a cult leader, and a rookie cop gone rogue are tested on the hunt for the ""Hidden Man"": an elusive forest-dwelling cryptid that terrorizes their idyllic suburb.",amazon,
s7739,Movie,Hawkins,Robin Sheppard,"Robert Lindsay, Elizabeth McGovern",,,2001,18+,92 min,Drama,"Luke Hawkins is a philosophy lecturer in a second rate college, but with a secret no-one knows. For Luke, by night, is a private investigator dealing in the seamier side of life. Soon Luke finds himself dealing with two feuding gangsters and his own private tragedy as his adored wife has an affair.",amazon,6.4
s7740,Movie,Green-Eyed Monster,Jane Prowse,"Fay Ripley, Emma Fielding, Hugo Speer",,,2001,16+,100 min,Drama,"Marni and Liam are happily married and live in comfortable suburbia. But then Liam is killed in an apparently unmotivated attack by Ray. Before Marni has recovered, a stunning allegation is made: Ray's rage was provoked by an affair between Liam and Ray's wife, Deanna. As the suspense mounts, this chilling story forces one woman to look at those she trusts and find a way to the truth.",amazon,
s7741,Movie,Golden Mistress - An Action Adventure Voodoo Thriller,Abner Biberman,"John Agar, Rosemarie Stack, Abner Biberman, Andrê Narcisse, Jacques Molant",,,1954,16+,82 min,"Action, Horror","A girl brings a golden idol that her father stole at a voodoo ceremony to Bill Buchanan, (John Agar) who is known along the waterfront as a man eternally on a treasure hunt. He and the girl go in search of a treasure after a native gives him directions and certain voodoo secret charms. They follow an underwater passage to an island where they find a Pagan tribe & action galore!",amazon,
s7742,Movie,Go Now,Michael Winterbottom,"Robert Carlyle, Juliet Aubrey, James Nesbitt, Sophie Okonedo, Darren Tighe",,,1995,16+,81 min,"Drama, Romance","Nick Cameron is happy with his mates, his football and a new girlfriend. But his world falls apart when he becomes diagnosed with multiple sclerosis. Authentic and unsentimental, Go Now is a poignant love story, powerful drama and razor-sharp comedy, partly based on co-writer Paul Powell's personal experiences of MS.",amazon,7.2
s7743,Movie,Gentleman Thief,Justin Hardy,"Nigel Havers, Michael French",,,2001,16+,60 min,Drama,Lighthearted period drama. Infamous gentleman thief A J Raffles becomes embroiled in a murder when he steals love rival Monty Sinclair's giant ruby. It is only when streetwise crook Ellis Bride rumbles his true identity that Raffles is forced to save the day.,amazon,"6,4"
s7744,Movie,"Gary Cooper in ""Return To Paradise"" - The South Pacific Adventure Classic!",Mark Robson,"Gary Cooper, Roberta Hanes, John Hudson, Hans Kruse, Howard Paulsen",,,1953,13+,88 min,"Action, Drama, Romance","A drifter and soldier-of-fortune Mr. Morgan (Gary Cooper) washes up on a Pacific Island that is a small dictatorial state under the puritanic rule of Pastor Corbett (Barry Jones), a missionary. They conflict big time, but Morgan stays on and carves out a cozy life after a lot of confrontations, fighting and more. A Gary Cooper Classic in Technicolor!",amazon,
s7745,Movie,Friends Family & Lovers,Michael Ballard,"William Jefferson Jr., Brandon J Minor, Aubrey Wood, Edward Williams III, Amimbola Osundairo",,,2019,13+,113 min,Comedy,"Dushon is down on his luck and is always bailing out his cousin, covering for his best friend, but everything changes when the beautiful songstress next door, Jasmine, moves into town.",amazon,
s7746,Movie,Flowers of the Forest,Michael Whyte,"Lia Williams, Pauline Collins, Clive Russell, Kelly Macdonald",,,1996,18+,89 min,Drama,"A deeply disturbing story, based on modern news stories. In Scotland, a social worker brings in two youngsters who have been running wild. Convinced of a widespread network of Satanic child abuse, her boss calls in an expert. As the authorities seem all too eager to believe the allegations, at the center of it all are the two young children and a tight-knit community in turmoil.",amazon,7.2
s7747,Movie,Evil Everywhere,Mykee Morettini,,,,2021,16+,64 min,Horror,"In 1985, an ancient evil began slaughtering the high school senior class in alphabetical order - but it was stopped. Two years later it has resurfaced, and a trio of friends must join together against the demonic force that is claiming new young lives. But what they discover is more complicated and evil than any of them imagined.",amazon,
s7748,Movie,Every Time I Die,Robi Michael,"Drew Fontiero, Marc Menchaca, Michelle Macedo, Tyler White, Melissa Macedo",,,2019,18+,98 min,"Horror, Suspense","After Sam is murdered, his consciousness travels through the bodies of his friends to protect them from his killer. This dark journey leads Sam on a path of self-discovery to save his friends and find out why he is doomed to never let go of his life.",amazon,5.2
s7749,Movie,Enakku Vaaitha Adimaigal,Mahendran Rajamani,"Jai, Pranitha, Karunakaran, Kaali Venkat, Naveen George Thomas",,,2017,13+,129 min,"Comedy, Drama","Krishna, an IT professional, becomes suicidal after going through a bad break-up. When he goes missing, his friends search for him and run into a series of misadventures.",amazon,5.8
s7750,Movie,"Eartha Kitt & Sammy Davis Jr. in ""Anna Lucasta"" - All Black Cast Classic!",Arnold Laven,"Eartha Kitt, Frederick O'Neal, Henry Scott, Rex Ingram, James Edwards, Isabel Cooley",,,1958,13+,96 min,"Action, Drama, Suspense","When wild child Anna Lucasta (Eartha Kitt), is banished from the family home by her self-righteous father, she falls into prostitution and into the arms of streetwise sailor Danny Johnson (Sammy Davis, Jr.). But after she shocks them all by finally finding her true love with a young suitor, her unforgiving father sets a vengeful plan in motion to remind his daughter of her sordid past.",amazon,
s7751,Movie,Dark Room,Antonio Jefferson,"George McGill, David Hanauer, Tresa Walker",,,2020,18+,72 min,"Drama, Suspense","After attending a peaceful Black Lives Matter rally, Shawn Lewis is abducted by Pete Cox. They quickly realize they have three things in common. Love. Hate. War.",amazon,
s7752,Movie,Cortez,Cheryl Nichols,"Arron Shiver, Cheryl Nichols, Drago Sumonja, Judith Ivey, Jackson Shiver, Cassidy Freeman",,,2015,18+,103 min,Drama,"After a canceled tour, flailing musician Jesse Lirette (Arron Shiver) seeks out an old flame in a small town in Northern New Mexico. When an arrogant attempt at inserting himself into her family fails, he must confront the mistakes of his past on his own.",amazon,
s7753,Movie,Conjuring the Genie,Scott Jeffrey,"Sarah T. Cohen, Megan Purvis, Barbara Dabson, Nicola Wright, Amanda-Jade Tyler",United Kingdom,,2021,18+,91 min,"Horror, Suspense",A young lady unleashes a demonic Genie from an amulet.,amazon,"4,4"
s7754,Movie,Cherished,Robin Sheppard,"Sarah Lancashire, Timothy Spall",,,2005,18+,89 min,Drama,"The true story of Angela Cannings, a mother wrongfully condemned for killing two of her babies. Angela spent two years in prison battling for justice before her conviction was quashed, creating a landmark in legal history and resulting in a change of the law. Developed in close collaboration with Angela and Terry Cannings, Cherished tells the devastating impact the case had on the family.",amazon,6.2
s7755,Movie,Chennai 600028 II,Venkat Prabhu,"Jai, Shiva, Vaibhav, Premji, Aravind Akash, Nithin Sathya, Vijay Vasanth, Ilavarasu, Vijayalakshmi",,,2016,13+,147 min,Comedy,"Raghu and his teammates participate in a cricket match against a local team. However, the rivalry between the two groups causes a series of unfortunate events in their personal lives.",amazon,"7,0"
s7756,Movie,Care,Antonia Bird,Steven Mackintosh,,,2000,18+,105 min,Drama,"This powerful and often harrowing film is inspired by revelations, in the late 1990s, of systematic sexual abuse of young boys placed in care homes in parts of the UK. Focusing on one character, Davey Younger, the film shows how his traumatic past is exposed by the investigations, and his adult life torn apart.",amazon,"7,6"
s7757,Movie,Bright Hair,Chris Menaul,"Emilia Fox, James Purefoy",,,1997,18+,109 min,"Drama, Suspense","A disturbing tale of murder, madness and forbidden love. Ann Devenish is a beautiful but rebellious teenage girl with a personality disorder. When she discovers a brutally battered body, the shock goes deep and she begins to change. As more murders follow, Ann's world spirals out of control until she can no longer distinguish fact from fantasy.",amazon,6.7
s7758,Movie,Breakout,Damian Lee,"Brendan Fraser, Dominic Purcell, Ethan Suplee, Naomi Andrews, Ryan Byrne, Lara Daans, Holly Deveaux, Meegwun Fairbrother, Brendan Hennessey, Caine Hussey-Derrer, Andrew Jackson, Daniel Kash, Arcadia Kendall, Zion Forrest, Christian Martyn, G. Scott Paterson, Amy Price-Francis, Anthony Ulc",,,2013,R,89 min,"Action, Suspense",A pair of criminals try to track down the kids who witnessed them commit a murder in the woods.,amazon,
s7759,Movie,Breakable You,Andrew Wagner,"Holly Hunter, Tony Shalhoub, Alfred Molina, Cristin Milioti",,,2018,R,120 min,"Comedy, Drama","The film follows the Wellers, A dynamic New York City family as they come to terms with themselves and each other.",amazon,
s7760,TV Show,Bluestone Four Two,,"Oliver Chris, Gary Carr, Tony Gardner, Kelly Adams, Stephen Wight, Katie Lyons, Scott Hoatson, Jamie Quinn",,,2015,16+,3 Seasons,Comedy,The men and women of bomb disposal unit Bluestone 42 are back in this poignant comedy.,amazon,
s7761,Movie,Bluestocking Crimes: Don't Leave Me This Way,Stuart Orme,"Janet McTeer, Imelda Staunton",,,1993,16+,93 min,Drama,"When a friend's body is found in a car wreck on the lonely Suffolk coast, university lecturers Loretta Lawson and Bridget Bennet believe it was no accident. A conversation with the dead woman's daughter confirms their suspicion and they uncover startling truths which threaten to make them the next victims. Janet McTeer and Imelda Staunton are the clever criminologists from a novel by Joan Smith.",amazon,
s7762,Movie,Blue/Orange,Howard Davies,"Brian Cox, John Simm, Shaun Parkes",,,2005,16+,87 min,"Comedy, Drama","In a London psychiactric hospital, an enigmatic young man claims, among other things, to be the son of an exiled African dictator - a story that becomes unnervingly plausible. His doctor and consultant clash over the patient's diagnosis and treatment. What ensues is an incendiary tale of race, madness and a Darwinian power struggle. Based on Joe Penhall's award-winning play.",amazon,6.4
s7763,Movie,Bliss,Les Blair,"Douglas Hodge, Judith Scott, Saira Todd, Gary McDonald",,,1995,18+,91 min,"Comedy, Romance","A bittersweet comedy of human differences, bedroom manners and the eternal battle of the sexes. Leslie Bliss is a shy, gauche civil servant, whose fantasy life is interrupted when he meets Julia, a writer of erotic fiction. She is a dream come true and Leslie can't believe his luck when she agrees to a date - even if it is in a cemetery.",amazon,6.0
s7764,Movie,Beyond the Barrier - The Classic Sci-Fi Shocker!,Edgar G. Ulmer,"Robert Clarke, Darlene Tompkins, Arianne Ulmer, Vladimir Sokoloff, John Van Dreelan",,,1960,18+,74 min,"Drama, Horror, Science Fiction",An Experimental pilot testing a rocket powered craft flies into the future and lands at the now deserted airbase he left. He ends up in a city with people who are suspicious he is a spy and who want to keep him to procreate with the ruler's daughter because most of the inhabitants are sterile. He manages to escape and return to his own time with consequences.,amazon,
s7765,Movie,Beauty and the Beast,David Lister,"Estella Warren, Damien Garvey, Rhett Giles, Melissa Thompson, Victor Parascos",,,2010,R,90 min,"Drama, Romance, Science Fiction","A dark twist on the morality tale of forbidden love between beautiful Belle and the feared forest Beast. As villagers are being brutally murdered and the Beast is hunted down as the one responsible for the mayhem, Belle and Beast team up to defeat the real killer: the power-hungry witch's malevolent troll.",amazon,
s7766,Movie,"Barbara Stanwyck & Sterling Hayden in ""Crime of Passion"" - A Film Noir Classic",Gerd Oswald,"Barbara Stanwyck, Sterling Hayden, Raymond Burr, Fay Wray, Virginia Gray",,,1956,16+,86 min,"Action, Drama, Suspense",Kathy (Barbara Stanwyck) leaves the newspaper business to marry homicide detective Bill (Sterling Hayden) but is frustrated by his lack of ambition and the banality of life in the suburbs. Her drive to advance Bill's career soon takes her down a very dangerous path.,amazon,
