show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,platform,imdb_rating
s6228,Movie,Kill Chain,Ken Sanzel,"Nicolas Cage, Enrico Colantoni, Anabelle Acosta, Angie Cepeda, and Ryan Kwanten",,,2019,R,91 min,"Action, Suspense","A hotel room shootout between two assassins kicks off a long night where bodies fall like dominoes, as we follow a chain of crooked cops, gangsters, hitmen, a femme fatale and an ex-mercenary through a relay of murder, betrayal, revenge and redemption.",amazon,
s6229,Movie,John Lauren's War,Chris Weatherhead,"Clarence Felder, Robbin Knight, Kelvin Curtis",,,2017,13+,64 min,"Action, Drama","John Laurens, born into a powerful slave-holding family in South Carolina, as a young, passionate Lt. Colonel, fights the British as a top aide to General Washington, while fighting slavery 90 years before it ended in America.",amazon,
s6230,Movie,Jarab,Prakash Panchal,"Ankush Chaudhari, Girish Oak, Sanjay Khapre, Abhishek Kulkarni, Sai Lokur, Priya Gamre, Pooja Mulye, Pathik Bhandare",,,2013,13+,113 min,"Action, Drama",Ajay and Kavya are working in a corporate office of Sameer. Sameer loves Kavya but she loves Ajay. Kavya and her friend Symphia plan a trip to Goa where they get kidnapped.Ajay then decides to investigate the matter along with police officer Vikranth.,amazon,
s6231,Movie,Introspectum Motel,Marcel Dorian,"Marcel Dorian, Joseph Steyne, Michelle J. Wright, Laura Ellen Wilson, Gabriela Brinza",,,2021,18+,88 min,"Horror, Suspense","Two strangers, Philippe and Paul head down a dark and twisted path inside themselves, as they uncover the connection between them. Together, they are forced to confront their choices, their shared history, and ultimately their humanity.",amazon,
s6232,Movie,Indian Territory,John English,"Gene Autry, Champion, Gail Davis",,,1950,13+,70 min,Western,"Following the Civil War, Cavalry Sergeant Gene Autry is sent to break up a series of Indian raids upon settlers, led by a renegade Austrian, who wishes to use the Indians to build an empire.",amazon,
s6233,Movie,Henry & Me,Barrett Esposito,"Richard Gere, Chazz Palminteri, Luis Guzmán, Cyndi Lauper, Danny Aiello, Lucie Arnaz",,,2016,PG,67 min,"Animation, Kids","A young boy battling illness is taken on a magical adventure by a stranger named Henry. On their journey, the boy meets New York Yankee legends, both past and present, who give him lessons about baseball and life.",amazon,
s6234,Movie,He Walked by Night,"Alfred L. Werker, Anthony Mann","Richard Basehart, Scott Brady, Roy Roberts, Whit Bissell, James Cardwell",,,1948,13+,79 min,Suspense,"This film-noir piece, told in semi-documentary style, follows police on the hunt for a resourceful criminal who shoots and kills a cop.",amazon,
s6235,Movie,Go to School and Learn with Blippi,Stevin John,Stevin John,,,2021,ALL,47 min,Kids,"Blippi is an educational kids show tailored for children ages 2-5 years old. In this wonderful 'Back to School' collection of videos for kids, Blippi travels to a variety of exciting places to learn about colors, vehicles, counting and so much more!",amazon,
s6236,Movie,Give 'Em Hell Malone,Russell Mulcahy,"Thomas Jane, Ving Rhames, Elsa Pataky, French Stewart, Leland Orser",,,2009,R,97 min,"Action, Suspense",A tough as nails private investigator (Malone) squares off with gangsters and their thugs to protect a valuable secret. Malone goes through hell to protect the information but he dishes some hell as well...,amazon,
s6237,Movie,Girl With a Pearl Earring,Peter Webber,"Colin Firth, Scarlett Johansson, Tom Wilkinson, Judy Parfitt, Cillian Murphy, Essie Davis",,,2003,PG-13,100 min,"Drama, Romance","Nominated for three Academy Awards, Girl With a Pearl Earring tells the imagined, intriguing and highly seductive story behind one of Vermeer's greatest and most enigmatic paintings.",amazon,
s6238,Movie,Get Back Up,Norry Niven,"Justin Furstenfeld, Sarah Furstenfeld, Jeremy Furstenfeld, Dan Furstenfeld, Rokie Furstenfeld, Matt Noveskey, Ryan Delahoussaye, Charles B. Hudson III, Paul Nugent, Swin Swinford, Missi Callazzo, Jessie Jessup",,,2020,16+,106 min,Documentary,"It's been a remarkable career for Blue October, but things certainly haven't always been easy. Struggles with substance abuse, treatment and recovery have all been well-documented in their songs. Get Back Up takes an unwavering look at the havoc that impacted Justin's life and everyone around him. A redemptive story that reminds us there is a path to rebuilding everything you've lost.",amazon,
s6239,Movie,Gene Autry And The Mounties,John English,"Gene Autry, Champion, Elena Verdugo",,,1951,NR,71 min,"Special Interest, Western","Gene Autry is a marshal on a manhunt trying to recover U.S. gold stolen by Canadians who want to overthrow their government. Pursuing the bandits into the woods, Gene tries to recover the stolen gold!",amazon,
s6240,Movie,Frankie & Alice,Geoffrey Sax,"Halle Berry, Stellan Skarsgard, Phylicia Rashad, Chandra Wilson",,,2014,R,101 min,Drama,"Frankie is a go-go dancer struggling with two very different personalities: a seven-year-old girl named Genius, and a Southern white racist. Inspired by a remarkable true story.",amazon,
s6241,Movie,Four Weddings and a Funeral,Mike Newell,"Hugh Grant, Andie MacDowell, James Fleet, John Hannah, Anna Chancellor, Charlotte Coleman, Simon Callow, David Bower",,,1994,R,118 min,Comedy,"A reserved Englishman meets attractive American Carrie at a wedding and falls in love with her, but his inability to express his feelings seems to forestall any possibility of relationship - until they meet again and again.",amazon,7.1
s6242,Movie,Female Agents,Jean-Paul Salomé,"Sophie Marceau, Julie Depardieu, Déborah François, Marie Gillain, Maya Sansa",,,2008,16+,112 min,"Action, Drama","May 1944. A five-woman commando unit parachutes into occupied France on a daring and dangerous mission to protect the secret of the D-Day Landings and eliminate Colonel Heindrich, the head of German counter-intelligence. Starring Sophie Marceau (The Party), Deborah François (Populaire) and Julie Depardieu.",amazon,
s6243,Movie,Favourite Nursery Rhymes from Little Baby Bum,Cannis Holder,,,,2019,ALL,34 min,Kids,"Enjoy this compilation of your favourite nursery rhymes from Little Baby Bum from 'If you're happy and you know it, Hickory Dickory dock to Pat a cake'",amazon,
s6244,Movie,Eye of the Beholder,Stephan Elliott,"Ewan McGregor, Ashley Judd, Patrick Bergin, Geneviève Bujold, Jason Priestley",,,2000,R,102 min,"Drama, Suspense","The Eye (Ewan McGregor) is an intelligence agent whose current assignment is to track Joanna Eris (Ashley Judd), a woman suspected of blackmailing a senior government official. But the Eye soon learns that Eris is far more than a blackmailer. As he follows her, he becomes fascinated with what he sees. Soon his surveillance becomes a deadly obsession.",amazon,
s6245,Movie,Ester Steinberg: Burning Bush,Brian Volk-Weiss,Ester Steinberg,,,2021,18+,54 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","In her postpartum pandemic special, comedian Ester Steinberg jokes about a risqué photoshoot and a wild bachelorette weekend, and shares stories from her first year of marriage, and giving birth in the epicenter of a global pandemic.",amazon,
s6246,Movie,Dragon Day,Jeffrey Travis,"Ethan Flower, Åsa Wallander, Jenn Gotzon, Eloy Méndez, Hope Laubach",,,2014,16+,96 min,"Drama, Science Fiction, Suspense","A family getaway to a mountain town turns deadly when China launches a massive cyberattack against the USA, forcing former NSA engineer Duke Evans to fight to save his wife and daughter in the New World Order.",amazon,
s6247,TV Show,Dog Years,,"Smurf, Esther Toward, Claudia Barba, Doug Cockle, Jamie Lee-Hill, Debbie Tarrier, Tim Clague",,,2020,ALL,1 Season,"Comedy, Kids","Hi there. I'm Dash the dog. Want to see some of my fun adventures? Come play with me! I live with Anna, and her Mum and Dad. Every day I learn a new lesson in life and so do they.",amazon,
s6248,Movie,Critical Care,Sidney Lumet,"James Spader, Kyra Sedgwick, Helen Mirren, Anne Bancroft, Albert Brooks, Colm Feore",,,1997,R,107 min,"Comedy, Drama",Werner Ernst is a young hospital resident who becomes embroiled in a legal battle between two half-sisters who are fighting over the care of their comatose father.,amazon,
s6249,Movie,Copper Bill,Brett Bentman,"Dustin Rhodes, Thom Hallum, Arthur RedCloud, Katy Harris, Billy Blair",United States,,2020,16+,84 min,"Action, Drama, Suspense",Two thieves (AEW's Dustin Rhodes and Thom Hallum) attempt to steal 80 million dollars of hidden Texas drug money from the famed ranch belonging to a dead member of the Cowboy Mafia.,amazon,
s6250,Movie,Clive Barker's Lord of Illusions,Clive Barker,"Scott Bakula, Kevin J. O'Connor, Daniel Von Bargen, Famke Janssen, Vincent Schiavelli",,,1995,R,109 min,"Fantasy, Horror, Science Fiction","Scott Bakula (Quantum Leap) stars as a private detective who gets more than he bargains for when he encounters Philip Swan (Kevin J. O'Connor), a performer whose amazing illusions captivate the world. But are they really illusions? Harry isn't so sure..",amazon,
s6251,Movie,Cell 213,Stephen Kay,"Bruce Greenwood, Eric Balfour, Michael Rooker, Deborah Valente, Conrad Coates",,,2014,R,109 min,"Action, Suspense","Cell 213 becomes home to Michael Grey, a cocky young attorney, after a gruesome twist of circumstance lands him in the South River State Penitentiary, framed for the murder of a client. Unnatural forces are causing prisoners to 'off' themselves at abnormal rates and Michael soon discovers that matters of guilt and innocence are not as cut and dry as he would like to believe.",amazon,
s6252,Movie,"Bruce Lee: The Man, The Myth",See-Yuen Ng,"Bruce Li, Chiu Chi-ling",,,1976,18+,90 min,Drama,"A highly fictionalized biography of the famous Bruce Lee, this movie traces his college life, his marriage to Linda Lee, his relationship with his master, and his untimely death.",amazon,
s6253,TV Show,Britannia,,,,"July 1, 2021",2019,NR,2 Seasons,"Drama, Fantasy","The Romans are here and they're set to stay. Two years on from his invasion of Britannia, with the help of Celt Queen Amena, General Aulus is busy Romanising willing Celt tribes and crushing those who try to resist.",amazon,
s6254,Movie,Blood and Chocolate,Katja Von Garnier,"Agnes Bruckner, Hugh Dancy, Bogdan Voda, Bryan Dick, Chris Geere, Jack Wilson, John Kerr",,,2007,PG-13,98 min,Horror,"Blood and Chocolate stars Agnes Bruckner (""24""), Hugh Dancy (""Basic Instinct 2,"") and Olivier Martinez (""Taking Lives"") and is directed by German independent film director Katja von Garnier (""Bandits""). The story takes place in modern day Bucharest and tells the tale of nineteen year old Vivian Gandillon (Bruckner), who has spent her life on the run from the truth that she is a werewolf.",amazon,
s6255,Movie,Big Sky,Jorge Michel Grau,"Bella Thorne, Kyra Sedgwick, Frank Grillo, Aaron Tveit, François Arnaud",,,2015,16+,96 min,"Action, Drama, Suspense","Mother and daughter, Dee and Hazel (Sedgwick and Thorne) go on a roadtrip to a desert facility to help Hazel deal with her agoraphobia. When gunmen and brothers Jesse and Pru (Grillo and Tveit) attack the pair, Hazel has to battle her fears so she and her mother can survive.",amazon,
s6256,Movie,Beyond The Purple Hills,John English,"Gene Autry, Champion, Jo-Carroll Dennison",,,1950,16+,70 min,Western,"Gene Autry becomes the new Sheriff after bank robbers kill the former sheriff. When Judge Beaumont is murdered, evidence points to the judge's wild son. Believing the young man, Gene tries to help.",amazon,
s6257,Movie,Being Taken,"Darcy Weir, Lee Lustig","Stanton Friedman, Kathleen Marden, Travis Walton, Dean Alioto, Stephen Bassett, Barney Hill, Betty Hill",,,2020,13+,77 min,"Drama, Science Fiction","Alien Abduction. Is it a positive experience? A negative one? Is it even a real thing? With so many debatable cases, most of them years in the past, is it even possible to know the truth? Join Darcy Weir and Lee Lustig on another Occult Journey in Being Taken. Explore the rich and detailed history of supposed alien abductions and the most credible cases from a whole new perspective.",amazon,
s6258,Movie,Bats,Louis Morneau,"Lou Diamond Phillips, Dina Meyer, Bob Gunton, Leon, Carlos Jacott, Ned Bellamy",,,1999,PG-13,91 min,"Horror, Science Fiction, Suspense","Something is coming in the night. The dark air fills with the sound of flapping wings and menacing shrieks. The night has wings and fear takes flight. Swarms of genetically altered bats have descended upon a sleepy, small Texan town and no one is safe. The only hope to stop the growing tide of bloody devastation is a zoologist who studies bats, her assistant Leon, and the local sheriff.",amazon,
s6259,Movie,Barquero,Gordon Douglas,"Lee Van Cleef, Warren Oates, Forrest Tucker, Kerwin Mathews, Mariette Hartley",,,1970,R,109 min,"Drama, Western","Lee Van Cleef plays a fiercely independent ferry operator in the American West. Bandit Warren Oates and his gang, with booty acquired from destroying a nearby town, demand passage on the ferry – or else! Mr. Van Cleef declines.",amazon,
s6260,Movie,Back to School with Morphle,,,,,2021,ALL,68 min,"Animation, Kids","Morphle can morph into anything his human companion Mila wants. From dinosaurs to cars, and animals like cats, dogs, and lions! Your kids will love these fun, and educational videos for kids! Return back to school with Morphle and learn colors, shapes, numbers, the alphabet, and more! Watch these educational and magical cartoons that your kids will surely enjoy!",amazon,
s6261,Movie,Atharintiki Daaredi,Trivikram Srinivas,"Pawan Kalyan, Samantha Akkineni, Pranitha Subhash, Nadhiya, Boman Irani, Brahmanandam, Ali",,,2013,13+,175 min,"Action, Comedy, Drama","Goutham promises his grandfather that he will reunite him with his estranged daughter, Sunanda. Posing as a driver, Goutham enters Sunanda's house but trouble soon follows.",amazon,
s6262,Movie,Anacondas: The Hunt For The Blood Orchid,Dwight Little,"Nicholas Gonzalez, Kadee Strickland, Morris Chestnut",,,2004,PG-13,97 min,"Action, Horror, Suspense","Eight adventurers brave the perilous jungles of Borneo in pursuit of the fountain of youth, unaware they're being stalked by gigantic snakes that feed on human flesh.",amazon,
s6263,Movie,Allies,Dominic Burns,"Julian Ovenden, Chris Reilly, Matt Willis, Edmund Kingsley, Leon Vickers",,,2014,16+,94 min,Action,"August 1944. A team of British soldiers led by a US Captain are dropped behind enemy lines in France on a mission that could shorten the war. As nothing goes according to plan, commando Sergeant Harry McBain and Captain Gabriel Jackson know they must put aside personal animosity if the mission is to succeed. Inspired by true events, Allies tells the story of friendship and survival.",amazon,
s6264,Movie,All Stars,Ben Gregor,"Theo Stevenson, Akai Osei, Ashley Jensen, Fleur Houdijk, Dominic Herman-Day",,,2013,PG,103 min,"Comedy, Kids",Two kids look to throw an ambitious dance show in order to save their struggling youth center.,amazon,
s6265,Movie,A Night at the Roxbury,John Fortenberry,"Will Ferrell, Chris Kattan, Raquel Gardner, Viveca Paulin, Eva Mendes, Michael Clarke Duncan, Jennifer Coolidge, Lochlyn Munro, Molly Shannon, Elisa Donovan",,,1998,PG-13,82 min,"Comedy, Young Adult Audience","Two dim-witted brothers (Chris Kattan, Will Ferrell) dream of owning their own dance club or at least getting into the coolest and most exclusive club in town, The Roxbury.",amazon,"6,2"
s6266,Movie,10 Cent Pistol,Michael C. Martin,"Jena Malone, JT Alexander, Damon Alexander, Joe Mantegna, Thomas Ian Nicholas",,,2015,18+,91 min,"Action, Suspense","A story about two lifelong criminals who maneuver through the shady underbelly of Los Angeles in search of wealth, love and redemption.",amazon,
s6267,Movie,The Tomorrow War,Chris McKay,"Chris Pratt, J.K. Simmons, Yvonne Strahovski, Sam Richardson, Betty Gilpin, Edwin Hodge, Jasmine Mathews, Ryan Kiera Armstrong, Mary Lynn Rajskub",United States,,2021,PG-13,138 min,"Action, Adventure, Comedy","Time travelers arrive from 2051 to deliver an urgent message: 30 years in the future mankind is losing a war against a deadly alien species. The only hope for survival is for soldiers and civilians to be transported to the future and join the fight. Determined to save the world for his daughter, Dan Forester teams up with a brilliant scientist and his estranged father to rewrite the planet’s fate.",amazon,
s6268,Movie,The Second Bed,Chris Iheuwa,"Chinonso Young, Ifeanyi Kalu, Chris Okagbue, Bethel Njoku (Senator Comedian), Cynthia Shalom, Eric Obinna, Phil Eriabie, Lorna Onuoha, Favour Oma, DJ Izy Beatz, Joy Anyim, Jude Orhorha, Ada Onyekpa, Chris Iheuwa",,,2020,13+,121 min,"Drama, Romance","While married to Joyce, Sam begins an affair with a colleague at work and intends to marry her. Unpleasant tide of events brings him back to the mercy of the mother of his children as he hopes to shake off the long arms of the law.",amazon,
s6269,Movie,The Legend of Sarila,Nancy Florence Savard,"Christopher Plummer, Rachelle Lefevre, Dustin Milligan, Tim Rozon, Geneviève Bujold",,,2013,ALL,82 min,"Animation, Kids","This is the story of a voyage of initiation in which three young Inuit go in search of a promised land. It is also the story of a fight to the death between two shamans, the young Markussi and the aged Killiq, who feels that his power is threatened. An inspirational tale that uses authentic settings and indigenous mythology in order to capture the world of the Great White North.",amazon,
