show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,platform,imdb_rating
s6828,Movie,At the Fork,John Papola,"John Papola, Lisa Versaci, Kim Sturla, Jayson Lusk, Temple Grandin, Malcolm DeKryger",United States,,2016,16+,95 min,"Documentary, Special Interest","Filmmaker and omnivore John Papola and his vegetarian wife Lisa give a timely, unbiased look at how farm animals are raised for consumption. With unprecedented access to large-scale conventional farms, Papola asks the tough questions behind every hamburger, glass of milk and baby-back rib.",amazon,7.4
s6829,Movie,An Eye For an Eye,Ilan Ziv,"Mark Stroman, Rais Bhuiyan",,,2017,13+,98 min,"Documentary, Special Interest","In the aftermath of 9/11 Mark Stroman went on a shooting spree to kill people he thought looked arab. He was put on death row but in a twist of fate his only surviving victim became his biggest advocate. A true story of hate, revenge, and redemption.",amazon,
s6830,Movie,Age of Heroes,Adrian Vitoria,"Sean Bean, Danny Dyer, Aksel Hennie",,,2012,18+,94 min,"Action, Drama","The true story of the formation of Ian Fleming's 30 Commando unit, a precursor for the elite forces in the U.K.",amazon,
s6831,Movie,Adventures of Power,Ari Gold,"Ari Gold, Adrian Grenier, Jane Lynch, Michael McKean",,,2008,PG-13,91 min,Comedy,"March to the beat of your own drum ... even if you don't have one! In this star-studded cult classic, a rock'n'roll super-fan named Power battles across the nation to save his town by competing in the world's largest air drumming competition. Featuring a hard-hitting soundtrack by the Gods of Rock: Rush, Judas Priest, Phil Collins and many more. It's Rocky meets Spinal Tap!",amazon,5.9
s6832,Movie,Yellow Water,Emanuele Michetti,"Ashely Carvalho, Kimberly Carvalho",,,2017,13+,8 min,"Arthouse, Drama","Unable to overcome her sister's death after 20 years, ""A"" is barely surviving, living in denial. Routine and obsession bind her into a surreal world, isolated from reality. A message from beyond suddenly forces her to face her demons.",amazon,9.1
s6833,Movie,Yakov Smirnoff: I Bet You Never Looked At It That Way!,Yakov Smirnoff,Yakov Smirnoff,,,1994,16+,59 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Join Yakov Smirnoff for a hilarious look at the oddity of the English language and American slang. This special has it all - ""the whole kitchen sink!""",amazon,
s6834,Movie,Why moths fly to the light?,ZAUR DZHAFAROV,"Anita Shmatova, Arthur Valente",,,2020,18+,63 min,Romance,"Beatrice will soon go blind. Until she is completely blind, she tries to explore all the streets and intersections of Paris. Once during a walk, she meets a battered guy. Beatrice helps him regain his senses. At night they walk around Paris, not noticing how they fall in love with each other. But circumstances force the guy to betray Beatrice. What will he do?",amazon,4.3
s6835,Movie,Where is Chicky? - Chapter Five,William Hoareau,,,,2021,ALL,16 min,"Animation, Comedy, Kids","Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he takes his friends Poyo and Bekky to the Magic Cauldron, through a Marble Circuit and on an adventure on top of an inflated boat!",amazon,
s6836,Movie,War Path,Casey de Fremery,"Gary Nohealii, Erik Jorn Sundquist, Liz Clare, Cole Panther, Michael Uimari, Lissa Keigwin, Johnny Gilligan, Carl Schreiber",,,2021,16+,85 min,"Action, Suspense","Joel Carrero, a newlywed and contract killer, goes on the run after a botched job that involves the murder of a police officer. With the police and colleagues in pursuit, he must come to grips with his past, his future, and must save his wife over the course of a very long weekend.",amazon,
s6837,Movie,Vampire Strippers,Royce Davis,"Foresteen Hood, Aaron L. Toland II, Lola Luciana Black, Renita Echols, Carmel Ellis, Eli El Shabazz, Damon Gary, Ka'Trena Shackleford",,,2021,18+,81 min,"Comedy, Horror","A sixteenth century Romanian Vampire King rises in the present day. In order to continue his life cycle before the next, 'Full Blood Moon', he must find five beautiful exotic women who possess the bloodline he needs. These five women are captured and bitten by him. They escape before he is able to complete the 'Blood Moon' ceremony.",amazon,
s6838,Movie,Twinkle Twinkle Little Star,Ed Hartwell,,,,2021,ALL,3 min,"Animation, Kids, Music Videos and Concerts","All five verses of the classic song featuring lots of different animals who are mainly nocturnal and therefore would be up at night to watch the stars in the night sky. Music Recorded and performed by Steve Pretty, Sung by Gemma Storr.",amazon,
s6839,Movie,"Three Worlds, One Stage","Jessica McGaugh, Roma Sur","Swagata Banerjee, Fara Tolno, Maria Vazquez",,,2021,16+,57 min,Documentary,"Three Worlds, One Stage explores the preservation of ancient culture via three immigrant performing artists in Colorado. This is a story of three immigrant artists, who have reached creative heights through their struggle and determination.",amazon,
s6840,Movie,Thiruttu Payale,Susi Ganesan,"Jeevan, Sonia Agarwal, Abbas, Malavika, Vivek, Manoj K Jayan, Charle",,,2006,18+,155 min,"Drama, Suspense","An honest police officer is tasked with taping the calls of elite professionals by a senior official. On the job, he learns about an online sociopath and sets out to expose him.",amazon,5.8
s6841,Movie,The Walkers,Aurelia Graves,"Latrece Nicole, Jerard McWriter, Trey Woods, Trinity Dosen, Jada Howard, Derrick Williams, Kim Rosen, Tami Bailey, Willie Davis IV, Aurelia Graves, Ron Way, Alex Mack, Joe Rosen, Georgia Peach Reborn Nursery, James Graves jr, Patricia Cannon, Latarshia Reese, Vicki Kelly, Lemisha Dean, Ronald Wright, Suzanne Compton, Ian Reese, Glori Amador, Morgan Wilcox, Annah Clark, Brianna Howard, Angeline Mason, Elfrida Mannah, Shunda Belin, Charmeka Robinson, Samone Harris, Selina Lamotte, Karlyn Alexander-Wright",,,2021,7+,53 min,Comedy,"Priscilla finally gets the job of her dreams so that she is able to send her youngest daughter off to college but later finds out a dark secret that can shake the foundation of their family Christian beliefs. On the otherhand, Priscilla's husband is also experiencing challenges that could break up the union of their marriage.",amazon,"2,7"
s6842,TV Show,The mystery of Dr. Zach,,"Yaroslav Payuk, Sergey Zaoburniy",,,2021,13+,1 Season,"Special Interest, Suspense","There is a fine line between normality and abnormality. The psychiatrist, Doctor Zach, and his small patient, boy Gi, both walk this line. They try to find meaning in their lives, to understand each other, people around them and the world they live in. The boy Gi often takes the role of a psychiatrist upon himself, trying to advise Doctor Zach and all medical staff.",amazon,
s6843,TV Show,The Moth Effect,,"Jazz Twemlow, Nick Boshier",,,2021,NR,1 Season,Comedy,"There's no target too weird, complicated, silly, or dumb in season 1 of The Moth Effect, as Australia's best and funniest performers send up humanity in 2021.",amazon,6.0
s6844,TV Show,The Gunrunner Billy Kane,,"Mark Arnold, John Kassir, M.D. Selig, Julliana Robinson, Imelda Corcoran, Canice Afia, Tasha Ames, Adam Briggs, Ronnie Clark, Michael Cline, B.Anthony Cohen, Jack Dimich, Robert Donnelly, Adam Donshik, Charles Emmet, Holgie Forrester, Angela Gibbs, Steve B. Green, Elizabeth Greer, Darrel Guilbeau, Hidekun Hah, Kevin Hoffer, Aldric Horton, Patrick Hume, Carrie Anne James, Bella King, Shelly Kurtz, Julie Mann, Paul Mckinney, Denise Milfort, Lincoln Molin, Michael Murnane, Stevie Ochwat, Cris Orfescu, Carl Peterson",,,2021,16+,1 Season,"Romance, Science Fiction, Western","A rogue professor runs guns to fund science experiments on humans that could possibly save his dying daughter. In this Mad Max meets Frankenstein. Confronted with the imminent death of his daughter from a neurological disease, rogue doctor Billy Kane takes a Frankenstein approach to finding a cure.",amazon,"6,5"
s6845,TV Show,Tee and Mo,,Lauren Laverne,,,2018,ALL,1 Season,TV Shows,"The adventures of a fun-loving three-year-old monkey, Tee, and first-time super-mum, Mo, as they navigate the swings and roundabouts of their life together, learning what it takes to be a son and mum. Tee and Mo innovates by showing the audience that parent-child relationship, so fundamental to all our lives.",amazon,"6,8"
s6846,Movie,Takedown,Raul Inglis,"Lou Diamond Phillips, Estella Warren, Deborah Kara Unger",,,2010,R,97 min,Action,A security guard uncovers more than he bargained for.,amazon,4.8
s6847,Movie,T-34 (Director's Cut),Aleksey Sidorov,"Alexander Petrov, Irina Starshenbaum, Viktor Dobronravov, Vinzenz Kiefer, Yuriy Borisov",,,2019,16+,139 min,"Action, Drama","In 1944, a courageous group of Russian soldiers manage to escape from German captivity in a half-destroyed, legendary T-34 tank. These were the times of unforgettable bravery, fierce fighting, unbreakable love, and legendary miracles. This version is the Director's Cut of the film and features additional scenes.",amazon,
s6848,Movie,Summer Fun with CoComelon,Moonbug Entertainment,,,,2021,ALL,60 min,Kids,"Join CoComelon in these fun and adventurous 'Summer Fun' songs for your children! CoComelon is a fun, educational children's nursery rhyme channel watched globally by kids. Sing along to some of the classic nursery, where the kids are playing at the beach and in the outdoor swimming pool!",amazon,
s6849,Movie,On Thin Ice,Keli Price,"Robbie Rogers, Evander Holyfield, Allyson Felix, Michael Sam, Aimee Mullins, Greg Louganis, Apolo Ohno, Chris Kluwe, Bonnie Blair, Michael Skolnik, Jonny Moseley, Dave Zirin, Leo Manzano, Brian Hansen, Hudson Taylor, Katherine Reutter, J.R. Celski, Charles Hamelin, Frank Hamelin, Eric Heiden, Dan Jansen, Al Trautwig, Bill Mallon, Ed Larson, Michael Berenbaum, Derek Parra, Julie Jaffee Nagel, Jeffrey S. Gurock, Saadia Zahidi, Laura Liswood, Bill Brooks, Philip Brooks, Keli Price",,,2021,18+,77 min,Documentary,'On Thin Ice' calls attention to athletes who have struggled for acceptance not only in sport but in society. The film highlights their collective fight for fairness and examines the parallels between playing the game on the field and making sociopolitical progress off the field.,amazon,
s6850,Movie,Making Sense,Gregory Bayne,"Jessi Melton, Richard Klautsch, Brooke Burton, Justin Ness, Makenzie Ellsworth, Mike Barnett, Taylor Gonzalez, Nyk Fry, Miguel Ayala, Brian Telestai, Jim Quinn, Lily Yasuda, Cherie Julander, Travis Swartz",,,2021,18+,85 min,"Drama, Science Fiction",An aging neuroscientist teams up with a group of young graduate students to prove his hypothesis that individuals with disabilities hold the key to unlocking a sixth sense before his past catches up with him.,amazon,4.9
s6851,Movie,Love Birds,P. Vasu,"Prabhu Deva, Nagma, Vadivelu, Manorama",,,1996,ALL,159 min,"Drama, Romance","Mridula relocates to the UK to nurse her broken heart after her lover Arun dies. However, when she meets a man who looks exactly like him, she tries to find his true identity.",amazon,
s6852,TV Show,Kenneth Copeland 2021,,Kenneth Copeland,,"July 27, 2021",2021,TV-G,1 Season,"Faith and Spirituality, Kids, Special Interest","Watch Kenneth Copeland on Believer's Voice of Victory as he teaches you how to approach life in 2021 with boldness & confidence, knowing that you're already delivered from the kingdom of darkness. Learn to view your life & circumstances the way David did-through the eyes of your covenant with God. Don't ever run from the Goliath in your life, because your covenant is bigger than your giant!",amazon,
s6853,Movie,Kadathal Kaaran,Kumar,"Kevin, Renuka",,,2020,13+,108 min,Romance,A bride was captured by the people of the village who share the stolen things equally.,amazon,
s6854,Movie,In the Blink of an Eye,Micki Dickoff,"Jeffrey Dean Morgan, Denise Richards, Mimi Rogers, Piper Laurie, Veronica Hamel, Kevin Rahm",,,1996,16+,86 min,Drama,"A filmmaker learns about her childhood friend who has been jailed in connection to the shooting deaths of two police officers. Her friend says she didn't commit the murders, but has ultimately been sentenced to death. Putting her career on hold, the filmmaker endeavors to win freedom for her friend and prove her innocence. Based on a true story.",amazon,5.6
s6855,Movie,Hitler's SS: Portrait in Evil,Jim Goddard,"Bill Nighy, John Shea, Colin Jeavons, John Normington",,,1985,13+,145 min,"Action, Drama","Brothers come of age at the start of Hitler's power in Germany. Helmut joins the SS and eventually becomes a successful flag rank officer. Karl joins the SA and experiences the darker side of Nazism after the SA is disbanded and Karl is thrown into prison and later conscripted into the German army. Brother is pitted against brother until their relationship, and the Third Reich, stands in ruins",amazon,"6,6"
s6856,Movie,Hard Tide,"Nathanael Wiseman, Robert Osman","Nathanael Wiseman, Mem Ferda, Alexandra Newick, Oliver Stark",,,2016,18+,79 min,"Drama, Suspense",Young drug dealer Jake's world is thrown into disarray when he inadvertently saves 9-year old Jade and has to go on the run with her. But can someone from the bottom of the social ladder ever do the right thing in the eyes of the authorities?,amazon,"4,9"
s6857,Movie,Gecko's Garage 3D - Gecko's Great Adventures,Moonbug Entertainment,,,,2021,ALL,35 min,Kids,"Enjoy this collection of educational kids cartoons with the all-new 3D Gecko's Garage. Gecko and his friends get up to all sorts of wonderful adventures, so why not come along and get involved!",amazon,
s6858,Movie,Foster Kid,Robert Vickers,"Marcus DeSean Jackson, Kendra Luster, Mickey Hassan, Jahmil Rasheed, Lena Vickers, Tay Epps, Jaren Hampton, Shanika Gillespie, Sky Vickers, Christy Sherrell, RJ Vickers",,,2021,13+,26 min,"Drama, Special Interest","Jason and Tia Foster decide to take in a foster child, not realizing how this decision would effect their marriage.",amazon,
s6859,Movie,El Lute II: Tomorrow I'll be free,Vicente Aranda,"Imanol Arias, Jorge Sanz, Pastora Vega, Ángel Pardo, Terele Pávez, Antonio Dechent",,,1988,18+,121 min,Drama,"""El Lute"" fights tirelessly for his life and his freedom. His dream of living a ""normal life"" is so powerfull that nothing can stop him. The reunion with his family after escaping from the Puerto de Santa María prison is the beginning of a continuous escape.",amazon,"6,1"
s6860,Movie,Dreamtime,Jay Wright,Jay Wright,,,2009,13+,27 min,Horror,"A ghost looking for the guiding music. A circular nightmare about place, time and maps. Dreamtime is a way of navigating a wasteland - or is it?",amazon,2.4
s6861,Movie,Disencumber,Adam Ninyo,"Patrick Dunning, Jack Schrader, Vinnie Velez",,,2021,16+,72 min,"Arthouse, Drama","Alex (Patrick Dunning) wants to enter graduate school and become a Professor of Literature. Darren (Jack Schrader) is a disillusioned corporate worker whose dream is to be a filmmaker. But neither has enough cash. Yet after some partying with their Drug Dealer played (Vinnie Velez) and getting a reality check about their dreams, they resolve a scheme for retribution.",amazon,"6,3"
s6862,Movie,Dark planet,Fedor Bondarchuk,"Vasiliy Stepanov, Pyotr Fyodorov, Yuriy Kutsenko, Mikhail Evlanov, Yulia Snigir",,,2009,16+,117 min,Action,"Maxim Kammerer fights for his love and freedom. He leads a rebel movement challenging the five greedy rulers. One of the rulers, Strannik, knows how dangerous Maxim can be. He makes up his mind to stop the young man at any cost. The last close fight will decide everything",amazon,"5,0"
s6863,Movie,Custodes,"Lea Borniotto, Vera Borniotto, Edoardo Nervi","Vera Borniotto, Lea Borniotto, Lorenzo Crovetto, Eleonora Manca, Maurizio Nervi",,,2021,13+,91 min,Horror,"A young woman accept a job at an ancient mansion, unaware that she is confronted with a dark secret linked to her family",amazon,"6,4"
s6864,TV Show,Car School,,Roman Safronov,,,2021,TV-Y,1 Season,"Animation, Kids",Early in the morning cars are rushing to the car school. Every day cars learn something new there and complete tasks. We are in the fire trucks classroom. Fire trucks will learn how to stop the fire and complete rescue missions. Let's join them at the training field. Welcome to the Car School.,amazon,
s6865,Movie,Calvin Marshall,Gary Lundgren,"Alex Frost, Steve Zahn, Noah Scott, Michelle Lombardo",,,2009,R,93 min,"Comedy, Drama","A coming-of-age story about a college student who is determined to become a Major League Baseball star, but finds his true calling instead.",amazon,5.9
s6866,Movie,Burma,Dharani Dharan,"Michael Thangadurai, Reshmi Menon, Sampath Raj, Atul Kulkarni",,,2014,13+,94 min,"Comedy, Drama","Burma, who seizes high-priced cars to earn a living, must race against time to steal cars for a gangster or end up losing his life.",amazon,6.5
s6867,Movie,Bannerghatta,Vishnu Narayanan,"Karthik, Asha Menon, Vinod, Anoop, Sunil, Ambili",,,2021,13+,80 min,"Horror, Suspense","Ashiq an acting driver - Protagonist of the movie getting a call from his sister, went alone to banglore to attend an interview. From the call Ashik came to know that his sister is isolated in an desolate road and she is being chased by a group of persons from the nearby suburbs. Story rolls by the acts of Ashiq to save his sister from those people, being in a distance of 400 km or more.",amazon,
s6868,Movie,Band of Robbers,"Aaron Nee, Adam Nee","Kyle Gallner, Adam Nee, Matthew Gray Gubler, Melissa Benoist, Daniel Edward Mora, Johnny Pemberton, Cooper Huckabee, Lee Garlington, Beth Grant, Creed Bratton, Eric Christian Olsen, Hannibal Buress, Stephen Lang",,,2016,18+,95 min,"Action, Adventure, Comedy","A modern day, comedic adventure that imagines Tom Sawyer and Huck Finn as grown men, still searching for the hidden treasure that has eluded them since childhood.",amazon,"6,0"
s6869,Movie,Arasu,Suresh,"Sarath Kumar, Roja, Simran, Vadivelu",,,2003,18+,165 min,"Action, Comedy, Drama","Thirunavukkarasu, a soft-spoken man, has two good-natured parents who are involved in the upliftment of society. However, when his parents are brutally assassinated, he seeks revenge for their deaths.",amazon,"5,7"
s6870,Movie,Angel in Training,"Chick Vennera, Gary Graver","Laila Dagher, Danielle Pessis, Veronica Allen, Gary Imhoff, Sally Truitt",,,1999,G,92 min,"Kids, Special Interest, Sports","Thirteen-year-old Desi has three big problems: her family home is up for sale, her struggling cartoonist father is being duped by a sexy, money-hungry agent, and she needs to find a date for a friend's birthday party. An apprentice angel is sent to Earth to help Desi deal with the situation and help her understand it's okay to be herself.",amazon,4.4
s6871,TV Show,Aham Bhramhasmi,,"Rajath Raghav, Abhay Bethiganti, Sai Ketan Rao, Chandini Rao, Mounima",,,2021,13+,1 Season,"Action, Drama, Suspense","Good news? A new online game that deposits huge amounts of cash every time a player completes a level. Bad news? It's a labyrinth and if you don't complete the game, your loved ones' life will be in danger. Will the local detective team stop it before it's too late?",amazon,"9,3"
s6872,Movie,A Lonely Woman,Juven Cavazos,"Youlika Skafida, Beau Yotty",United States,,2018,13+,105 min,Drama,"A beautiful, docile and timid woman, transforms into a vengeful gunfighter in search for a group of murderers, but her villainous enemy is closer than she thinks.",amazon,"2,7"
s6873,Movie,2025 - The World enslaved by a Virus,"Joshua Wesely, Simon Wesely","Joshua Wesely, Antonia Speer, Matthew Dougan, Laura Wieder, Isabelle Scheuermann, Tabitha Wesely, John Vogt, Simon Wesely, Coby Gilyard, Lukas Speer, Kristen A. Luoma, Marc-Andre Müller, Moritz Becker, Dr. Stephan Wesely, Adrian Spahiu, Michaela Wesely, Ruben Buschmeyer, Leonie Jahn, Marie Abel",,,2021,13+,91 min,"Action, Science Fiction","It's 2025, The world as we have known in 2020 does not exist anymore. The Virus changed the world, and communism is all over the place. A global world language developed, meetings are illegal, traveling is illegal, and Christianity is illegal. A group of Christians is trying to fight back",amazon,1.2
s6874,Movie,White Sands,Roger Donaldson,"Willem Dafoe, Mary Elizabeth Mastrantonio, Mickey Rourke, Samuel L. Jackson",,,1992,R,106 min,"Action, Drama",A small southwestern town Sheriff finds a body in the desert with a suitcase and five hundred thousand dollars. He impersonates the man and stumbles into an F.B.I. investigation.,amazon,"6,0"
s6875,Movie,The Z,Scott Kenyon Barker,"Robert Linden, Tamara Mack, Michael Ochotorena, Jocelyn Kaylene",,,2014,18+,74 min,Horror,"Mars Heflin and his Protection Incorporated security team are the only force standing in the way of the ancient, ravenous species known as The Z as they seek to destroy the city!",amazon,"3,6"
s6876,Movie,The Ring-A-Tangs - Puppet Nursery Rhymes for Kids,Moonbug Entertainment,,,,2020,ALL,26 min,Kids,"Ring-a-Tangs is the perfect kids puppet show for learning at home! With fun songs, and amazing characters you're bound to have a blast! The Ring-a-Tangs brings you hilarious original songs and classic nursery rhymes with a cheeky monkey twist. Sing, dance and learn with these cute colorful puppets!",amazon,
s6877,Movie,The Misadventures of Mistress Maneater,C.J. Julianus,"Lorrisa Julianus, Mickey O'Sullivan, Shannon Brown, Cynda Williams, Bonnie Morgan, Molly Morgan, Robyn Coffin, John Mossman, Adam Christopher",,,2021,16+,111 min,"Comedy, Romance","With only 30 days to repay a massive loan, a disgraced art historian is forced into a scandalous scheme: win the heart of, and then extort, the Episcopal priest avoiding her like loose glitter. When she discovers him hiding the world's greatest lost masterpiece, will she betray the heroic man who believes in her genius, or fall for him and doom herself to a custom pair of concrete stilettos?",amazon,
s6878,Movie,The Loners,Sutton Roley,"Dean Stockwell, Todd Susman",,,1972,13+,79 min,"Action, Drama","On his motorcycle Stein, a half-blood Indian, tries to stay out of the hands of the police, who are chasing him for accidentally killing a cop. Together with his friend Alan and a beautiful but desperate girl Stein will get involved in a robbery and more death. The police intensify the search, but the three won't give up that easily.",amazon,"5,0"
s6879,Movie,The Last Victims,Maynard Kraak,"Sean Cameron Michael, Kurt Egelhof, Ashish Gangapersad, Mark Mulder, Marno van der Merwe, Jacobus van Heerden, Grant Swanby, Charlie Bouguenon, Baby Cele, Deon Coetzee, Wilson Dunster",,,2019,16+,125 min,"Drama, Suspense","A former member of South Africa's infamous death squad must atone for his past when he helps one survivor search for the bodies of a missing anti-apartheid cell. Unaware that as they hunt for answers, they too are being hunted.",amazon,"5,6"
s6880,Movie,The Absent,Daniel Calparsoro,"Ariadna Gil, Jordi Mollá",,,2005,16+,88 min,"Drama, Horror, Suspense","Julia and Samuel move with the children to a housing estate in the suburbs of the city. It seems like the ideal place, but Julia will soon discover that she hides something strange because the urbanization is completely deserted. She is terrified by the situation and puzzled by the indifference of Samuel and the children, she begins to suspect that she is the victim of a dark conspiracy.",amazon,4.9
s6881,Movie,Tartarus,Dave Wascavage,"Juan Fernandez, Michelle Hanna, Sarah Lakshmi",,,2005,13+,79 min,"Comedy, Horror","A man's surreal, nightmarish descent into madness.",amazon,4.4
s6882,Movie,September Rayne,Cassandra Bell,"Naomi Padilla, Eddie Torres, Shavon Ballard",,,2021,18+,88 min,"Action, Drama, Suspense",A crew of girlfriends who robbed people for fun have become in entangled in a web of violence as a series of unsolved murders have placed them as the primary suspects.,amazon,
s6883,Movie,Reefer Madness,Louis J. Gasnier,"Dorothy Short, Kenneth Craig",,,1936,18+,66 min,"Comedy, Drama","Cautionary tale features a fictionalized and highly exaggerated take on the use of marijuana. A trio of drug dealers lead innocent teenagers to become addicted to ""reefer"" cigarettes by holding wild parties with jazz music.",amazon,"3,8"
s6884,Movie,Namma Oorukku Ennadhan Achu,Nal. Senthilkumar,"Mahendran, Miyasree Sowmya",,,2021,13+,110 min,"Action, Drama, Romance",Namma Ooruku Enna Dhan Aachu is a Tamil movie starring Mahendran and Miyasree Soumya in prominent roles.,amazon,4.9
s6885,TV Show,Marty Is Dead,,"Jakub Nemčok, Jan Grundman, Petra Bučková, Matěj Havelka, Sára Korbelová",,,2019,16+,1 Season,"Action, Drama",Fifteen-year-old Marty had his whole life in front of him. But now he's dead. All he left behind is a trail of horrific videos shot just before he died. His grief-stricken father pieces together the chilling bits of Marty's online life in order to uncover the circumstances of his tragic end. Inspired by real cases of cyberbullying.,amazon,7.8
s6886,Movie,Kaashi in Search of Ganga,Dhiraj Kumar,"Sharman Joshi, Aishwarya Devan, Govind Namdev, Kranti Prakash Jha, Manoj Joshi, Akhilendra Mishra, Manoj Pahwa",,,2018,13+,123 min,"Drama, Romance","Kaashi in Search of Ganga is a 2018 Bollywood suspense thriller film. Devina a newspaper journalist from Lucknow falls in love with Kashi,a corpse burner who lives on the banks of the river Ganges in Varanasi but things go awry when Kashi's sister Ganga goes missing. While the two begin her quest, they realize that there's more to this gone girl story than meets the eye.",amazon,5.5
s6887,TV Show,Jungle Box,,,,,2020,7+,1 Season,"Animation, Kids","The jungle falls into a mishmash and grows chaotic due to the mysterious boxes and the goods they contain. They try to chew them, wear them on their heads and ride on them, leading to a mess of confusion.",amazon,
s6888,Movie,Jatra,Kedar Shinde,"Bharat Jadhav, Siddarth Jadhav, Viju Khote, Sanjay Khapre, Priya Berde, Vijay Chavan, Upendra Limaye, Kranti Redkar, Amir Tadwalkar, Sunil Tawde, Kushal Badrike, Munir Baghman, Mohan Bagode, Vandan Bakmis, Shankar Bhake, Jaiwant Bhalekar, Dilip Budhkar, Kishore Chougule, Kamlakar Satputhe",India,,2005,ALL,138 min,Comedy,"In this comedy drama, when two villages (Hyalagaad and Tyalagaad) fight over the right to host a religious fair, they conduct a race to make a decision. But both sides are willing to do anything to win.",amazon,6.9
s6889,Movie,Ice Agent,Ray O'Neill,"Ray O'Neill, Michael Madsen, Joanna Pacula, Ray Goodwin, Sherry Hudak",,,2013,16+,94 min,"Action, Drama",A fearless ICE Agent must plunge deep undercover into a criminal syndicate filled with ruthless felons. His main mission is to stop the human trafficking of young women and will stop at nothing to bring those responsible to justice.,amazon,"2,4"
s6890,TV Show,I Fell In Love With A Sanki,,"Swati Negi, Shubham Gupta, Vikram Kochhar",,,2019,16+,1 Season,"Comedy, Romance","Aditi and Eklavya are living their life day by day in Mumbai with a dream of making it big someday. One day Eklavya comes across Aditi in a very awkward manner, They urge to fall in love kept growing but somewhere along with the feeling of love the inner insecurities of getting hurt by love also kept rising which kept them apart from committing to each other",amazon,8.7
s6891,Movie,Cool Daddy,Roger Larry,"Kenny Coleman, Chase Coleman",,,2018,13+,78 min,"Arts, Entertainment, and Culture","The story of a man desperately trying to be a good father after a lifetime spent trying to be a great star. Featuring the late, great, legendary Canadian jazz singer, Kenny Coleman.",amazon,
s6892,Movie,Arjun Reddy,Sandeep Vanga,"Vijay Deverakonda, Shalini Pandey",,,2017,18+,182 min,"Action, Drama, Romance","Arjun Reddy (Vijay Deverakonda) is a Surgeon and the topper of the college. He falls in love with his junior, a Tulu girl (Shalini), who is four years younger to him. Due to some unfortunate incidents, they break up. How life takes them forward forms the rest of the story.",amazon,"8,1"
s6893,Movie,Anugraheethan Antony,Prince Joy,"Sunny Wayne, Gouri G. Kishan, Siddique, Indrans, Suraj Venjaramoodu",,,2021,13+,119 min,Romance,"A happy-go-lucky Antony disappoints his Dad who was a teacher, so his Dad brings home 2 puppies to insult Antony and show him how thankful Dogs are. Antony despises the Dogs and never leaves any chances to trouble them.",amazon,6.4
s6894,Movie,Andy Peters: Question. Point. Exclamation Mark.,Steven Feinartz,Andy Peters,,,2015,18+,49 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Filmed at The Virgil in Los Angeles, Andy Peters debuts his first stand-up special. Fearless and often off-the-cuff, Andy litters the show with playful self-deprecating bits, a healthy dose of ""screaming at strangers"" and a nonstop stream of riffs.",amazon,"5,9"
s6895,Movie,All We Got,Andre Hopson,"Aleshia Price, PJ Barnes, Natascha Adams, Keith Welborn, Leshea Nicole, Ole B Goode, Keith Williams, Debra Jackson, Daks McClettie, Nick Martinsen, Ashely Rae Harper, Eva Douglas, Elizabeth Byland, Jamie Flynn, Tracie Frank",,,2021,18+,102 min,Drama,"After receiving news of her mother's death, Kristin Baker, returns to her family home, to confront her dysfunctional siblings. Together they must fulfill their mother's dying wish.",amazon,"5,3"
s6896,Movie,Abhinetri,A.L. Vijay,"Tamannaah Bhatia, Prabhu Deva",,,2016,13+,131 min,Horror,"Abhinetri is a story of Krishna, an executive working in Mumbai, and his ambition in life is to marry an ultra modern girl. But he ends up marrying a village girl (Devi) due to unavoidable circumstances. He brings her to Mumbai and out of embarrassment he hides the news of his marriage and keeps his wife secretly in an apartment.",amazon,6.0
s6897,Movie,Tyfelstei - an alpine horror tale,"Chris Bucher, Severin Gmünder","Tobias Fischer, Lisa Maria Bärenbold, Walter Andreas Müller, Hans-Peter Ulli, Joel Singh, Isabelle Flachsmann, Jonathan Konrad, Chris Bucher",Switzerland,,2021,16+,104 min,"Horror, Suspense","After a serious car accident, Michael Dorn wakes up in a remote mountain village in the Swiss Alps. Severe storms have cut the place off from the outside world. Plagued by bad nightmares, Michael uncovers sinister machinations from the past, when the villagers made a pact with the devil. To survive, he must not only break the village's curse, but face ghosts of his own past.",amazon,
s6898,Movie,Thought It Was Sweet,Gary Clayton,"Alaz'e, Kisha, Paris Dashai",,,2021,18+,67 min,Drama,"In the streets of Washing D.C., everyone is looking for a come-up. Well, Alley believes she accidentally stumbles into one, which causes a deadly domino effect. Who will be left standing at the end?",amazon,"2,1"
s6899,TV Show,The Triumph of Soul,,"Humberto Montes, Angi Corso",,,2018,18+,1 Season,Special Interest,Humberto Montes in this episode of Being Better Parents will teach you how to change our speech to those wonderful beings who are our children. Captions in English.,amazon,
