show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,platform,imdb_rating
s4194,Movie,Mara: River of Death,,,,,2016,ALL,51 min,"Documentary, Special Interest","East Africa's Mara River is both a giver of life and and bringer of death. It is a crucial crossing point for the largest migration of mammals on the planet, including millions of zebras and wildebeests. It is also the stage for an ancient and bloody confrontation between these herds and crocodiles. With the gathering of predators and prey on its banks, the water is sure to run red with blood.",amazon,
s4195,Movie,Learning With Little Baby Bum,Cannis Holder,,,,2019,ALL,49 min,Kids,"A compilation with original LittleBabyBum educational songs, like Eat Your Vegetables, Making Friends Song, Weather Song and many more!",amazon,
s4196,Movie,Hummingbirds,Paul Reddish,David Attenborough,,,2013,7+,53 min,"Documentary, Special Interest","David Attenborough takes us into the remarkable lives of hummingbirds via stunning slow motion photography. Everything about these tiny birds is superb and extreme. They have the highest metabolism, fastest heart beat and most rapid wing beat in the avian world. They evolved to feed on flowering plants but are now a crucial part of wider ecosystems. How do they mate, raise their young, and live?",amazon,
s4197,Movie,From Other Worlds,Barry Strugatz,"Cara Buono, Melissa Leo, Robert Downey Sr.",,,2004,,85 min,"Comedy, Science Fiction","A stressed-out single mom from Brooklyn is abducted by aliens. Upon her return to Planet Earth, she finds new meaning in life by stumbling into romance and saving the human race.",amazon,4.9
s4198,Movie,Fantastic Learning Songs - Little Baby Bum,Cannis Holder,,,,2019,ALL,37 min,Kids,"Everybody loves having fun, and in this amazing collection of videos you can learn while doing it! Sing along to classic Little Baby Bum songs like the 'Times Tables Song' and 'Nature Painting!'.",amazon,
s4199,Movie,Emotional Fool,Prince Jagrit Kiriti,"Jagrit Kiriti, Vishika, Sampath, Shruthi",,,2021,18+,47 min,"Drama, Romance","The movie starts with the break up of Shruthi and her boyfriend in a cafe. The reason behind this is just because he always becomes so emotional. Vishika, who sits at a neighbouring table observes the entire thing that happened between them. After he leaves, she asks Shruthi about the issue and recollects her own story in which she has the same kind of emotional fool (her boyfriend) for herself.",amazon,6.9
s4200,Movie,Dudes & Dragons,"Maclain Nelson, Stephen Shimek","James Marsters, Kaitlin Doubleday, Luke Perry, Adam Johnson",United States,,2016,13+,114 min,"Action, Adventure, Fantasy","When a powerful wizard (James Marsters) vows to rid the land of love through the use of his fire-breathing dragon, a brave team of eccentric warriors embark on a grand quest to break the curse, defeat the wizard, and slay his terrible beast.",amazon,
s4201,Movie,Different Worlds,"Terrence Rosemore, Chris Eneaji","Kenneth Okolie, Tadasay Young, Kofi Adjorlolo, Lilian Esoro, Ngozi Ezeonu",,,2020,13+,117 min,"Comedy, Romance",A Nigerian man travels to America for adventure and has a life changing encounter with a New Orleans artist.,amazon,
s4202,Movie,Dead Man's Cards,James Marquand,"Paul Barber, Samantha Janus, Spencer Wilding",,,2006,,88 min,"Action, Drama","When Tom's boxing career ends abruptly, he's offered a job as a door man at a rundown night club. There he meets Paul, a volatile man with a history of bloodshed. Paul tries mentoring Tom on living a ""clean"" life, but the two men are soon unavoidably at odds with vicious local gangsters, and the violence running through their veins is about to erupt.",amazon,"5,5"
s4203,Movie,Dark Was the Night,Jack Heller,"Kevin Durand, Lukas Haas, Bianca Kajlich",,,2015,13+,99 min,"Horror, Science Fiction, Suspense","Maiden Woods is a remote and quiet town of decent hard-working people, but something stirs in the dark woods surrounding this isolated community. After a logging company decimates an area of the forest, a rash of increasingly violent and unexplainable events transpires.",amazon,
s4204,Movie,"Come On, Tarzan",Alan James,"Ken Maynard, Tarzan the Horse, Merna Kennedy, Niles Welch",,,1932,13+,56 min,Western,"Ken Maynard's exceptionally intelligent horse, Tarzan the Wonder Horse, is the star of this western about evil cowboy Steve Frazer (Welch) who gathers horses for slaughter, whose meat is sold to pet food manufacturers. The wild horse Tarzan frees the doomed horses from their corrals, and Frazer convinces the Sheriff that Tarzan is a threat and can be shot on sight. Local cowboy Ken Benson (Maynard) and rancher Pat Riley (Kennedy) work together to clear Tarzan's good name and put Frazier behind bars for his evil deeds.",amazon,6.5
s4205,Movie,Cocktail Hour Cities Edition II,Jim Wilmer,Magnus Ringblom Quartet,,,2020,ALL,59 min,"Documentary, Special Interest",Relaxing original jazz composed by Magnus Ringblom Quartet accompanied by soothing and beautiful HD video from cities around the world.,amazon,
s4206,Movie,Christian Hymns,Mark Knight,Ken Elkinson,,,2016,ALL,27 min,"Faith and Spirituality, Music Videos and Concerts","Beautiful and Inspirational instrumental Christian Hymns accompanied by original nature video Sharecare Windows. Piano music by Ken Elkinson. Hymns include, Amazing Grace, Faith Of Our Fathers, Jesus Loves Me, Joy of Mans Desire, Praise To The Almighty, and What a Friend We Have In Jesus.",amazon,
s4207,TV Show,Burb Patrol,,"Matt Rife, Juhahn Jones",,,2021,13+,1 Season,"Arts, Entertainment, and Culture, Comedy","Burb Patrol follows the workplace adventures of Randall (Juhahn Jones), an uncompromising by-the-book security guard and his partner Alex (Matt Rife(, an unmotivated slacker as the duo keeps the members of a gated suburban community safe against a slew of first-world problems.",amazon,"8,7"
s4208,TV Show,Brazilian Empire,,"Nara Monteiro, Gláucio Gomes, Oscar Calixto, Gustavo Ottoni, Higor Campagnaro, Maria Esmeralda Forte, Ricardo Soares, Ricco Lima, Marcus Dioli",,,2020,18+,1 Season,Drama,"""Brazilian Empire"" (originally ""Brasil Imperial""), narrated by Gonçalves Ledo, presents the story of Arrebita, a young servat who arrives in Brazil with the Portuguese court in 1808 - the inaugural event of a period of great political and social changes that transformed Rio de Janeiro into the capital of the Portuguese Empire and also created the conditions for Brazil's independence.",amazon,
s4209,Movie,Blondie Maxwell Never Loses,Julien Ivanowich,"Léonie Langlart, Julien Ivanowich, Bruce Lalande, Vincent Terrier",,,2020,16+,87 min,"Action, Science Fiction",Blondie Maxwell is a future anticipation thriller. It explores the consequences of unreasonable use of technology and artificial intelligence while addressing concepts of the ultra uberisation of society and the privatization of justice.,amazon,"4,7"
s4210,Movie,Astitwa,Shyamal Bose,"Soumitra Chatterjee, Supriyo Dutta, Bhaskar Banerjee, Debolina Dutta, Jinia, Ranjan Bhattacharya, Uday Shankar Pal, Shyamal Bose",,,2018,18+,98 min,Drama,"This Bengali Feature Film centers around a socially conscious author reaching the end of his life and creative career. As his last wish, he decides to know the 'truth' of the inmates of the. The film unfolds the struggle for the existence of the deprived by the privileged class. The author gets involved in that class-struggle and continues to champion the causes of the destitute.",amazon,
s4211,Movie,Andy Murray: Resurfacing (4K UHD),Olivia Cappuccini,Andy Murray,United Kingdom,,2019,16+,109 min,Documentary,"A documentary film that tracks the tennis star’s devastating injury journey between 2017-2019. From the front lines of surgical theatres, to the intimate corners of his home, we live alongside and witness Andy at his most vulnerable. Considered Britain’s greatest sportsman ever, we see why Andy puts himself through the unimaginable to get back to the sport he loves.",amazon,7.9
s4212,Movie,15-Minute Full Body Blast 3.0 Workout,,Maggie Binkley,,,2017,ALL,18 min,Fitness,"No equipment needed. Tip: complete Series 1.0 & 2.0 for 4+ weeks each prior to Series 3.0. The 2nd full body workout of your week, designed to work every major muscle efficiently & optimize calorie burn! Find the Weekly Workout Schedule for this Series, and more, on my website (FitnessMaggie).",amazon,
s4213,Movie,15-Minute Cardio Core 7.0 Workout (with weights),,Maggie Binkley,,,2019,ALL,22 min,Fitness,"This workout will deliver exactly what you're looking for in a cardio + core workout. We will circuit through various exercises, leaving you sweaty and your entire body happy and energized (core included!), yet pushed! Begin after 4+ weeks in Series 6.0. Head to my website (FitnessMaggie) for the 7.0 weekly schedule (6 efficient workouts/week), yoga series schedules & more.",amazon,
s4214,Movie,Ye Re Ye Re Paisa 2,Hemant Dhome,"Sanjay Narvekar, Aniket Vishwasrao, Priyadarshan Jadhav, Mrinmayee Godbole, Anand Ingle, Prasad Oak, Mrinal Kulharni",India,,2019,13+,134 min,"Drama, International","The five individuals trying to reach the respective ends in their life personally and professionally, however, fate has other plans for them. They all get into a trouble. It is a tale of mad and fun-filled misunderstandings",amazon,"5,4"
s4215,Movie,Wild Horses,Robert Duvall,"Robert Duvall, James Franco, Josh Hartnett",,,2015,R,104 min,"Drama, Western","A detective opens up a fifteen-year-old missing persons case, and begins to suspect that the missing boy was murdered, and that a local rancher was involved.",amazon,4.9
s4216,Movie,We Still Say Grace,"Brad Helmink, John Rauschelbach","Bruce Davison, Holly Taylor, Rita Volk",,,2020,18+,94 min,"Horror, Suspense","Maggie (Holly Taylor) has spent her entire life under the fanatical rule of her father Harold (Bruce Davison), a devout zealot. But after three strangers break down near their remote compound, family truths will meet violent ends.",amazon,"5,5"
s4217,TV Show,Vanga,,"Elena Yakovleva, Irina Rakhmanova, Natalia Nikolaeva, Daria Otroshko, Kristina Pakkarina, Karina Andolenko, Taisiya Vilkova, Evgeniy Knyazev",,,2013,16+,1 Season,"Drama, Special Interest","It is 1996, Russia. A government delegation heads to Bulgaria to meet the prophet - Vanga. A TV crew joins the delegates hoping to interview the extraordinary woman. Among the group, Vanga singles out an intern, Alisa, who will bear witness to Vanga's heart-rending confession. The story will intertwine with key figures in the history of mankind: Adolph Hitler, Josef Stalin, Yuri Gagarin.",amazon,7.5
s4218,Movie,Troop Zero,Bert & Bertie,"Viola Davis, Mckenna Grace, Jim Gaffigan, Mike Epps, Charlie Shotwell, Allison Janney",,,2020,PG,97 min,Kids,"In rural 1977 Georgia, a misfit girl dreams of life in outer space. When a national competition offers her a chance at her dream, to be recorded on NASA’s Golden Record, she recruits a makeshift troop of Birdie Scouts, forging friendships that last a lifetime and beyond.",amazon,7.7
s4219,Movie,Till The Clouds Roll By,Richard Whorf,"June Allyson, Lucille Bremer, Judy Garland, Kathryn Grayson, Van Heflin, Lena Horne, Van Johnson, Tony Martin, Dinah Shore, Frank Sinatra, Robert Walker, Gower Champion, Cyd Charisse, Harry Hayden, Paul Langton, Angela Lansbury, Paul Maxey, Ray McDonald, Mary Nash, Virginia O'Brien, Dorothy Patrick, Caleb Peterson, William 'Bill' Phillips, Joan Wells, Lyn Wilde, Lee Wilde, Johnny Johnston, John Alban, John Albright, Jean Andren, Stanley Andrews, Gloria Joy Arden, Lee Bennett, Margaret Bert, Charles Bradstreet, Linda Brent, Arnaut Brothers, Alma Carroll, Lucille Casey, Ann Codee, Bruce Cowling, James Darrell, Harry Denny, Elspeth Dudgeon, Ralph Dunn, Dick Earle, Ed Elby, Rex Evans, James Finlayson, Bess Flowers, Sally Forrest, William Forrest, Byron Foulger, Mary Jane French, Herschel Graham, James Grey, Charles Griffin, William Halligan, Mary Hatcher, Russell Hicks, Stuart Holmes, Reed Howes, Fred Hueston, Lilyan Irene, Maurice Kelly, Thomas Louden, Charles Madrin, Mickey Malloy, Louis Manley, Matt Mattox, Frank McClure, Beryl McCutcheon, Bob McLean, Leonard Mellen, Tony Merlo, Howa",,,1947,13+,135 min,"Arts, Entertainment, and Culture","Biography of songwriter, broadway pioneer, Jerome Kern. Judy Garland's and Angela Lansbury's songs are among the highlights, including a mini production of ""Show Boat"", plus Lena Horne and a singing and dancing Van Johnson.",amazon,
s4220,Movie,The Salesman,Asghar Farhadi,,"Iran, France",,2016,PG-13,124 min,Drama,"Forced out of their apartment due to dangerous works on a neighboring building, Emad and Rana move into a new flat in the center of Tehran. An incident linked to the previous tenant will dramatically change the young couple’s life.",amazon,"7,7"
s4221,Movie,The Moors Murders,Clive Entwistle,"Myra Hindley, Ian Brady, Nick Finnis",,,2009,13+,67 min,"Documentary, Suspense","In the mid 1960s, the crimes of Moors Murderers Ian Brady and Myra Hindley became a byword for pure, unspeakable evil. The abduction, torture and murder of the children and young teenagers who were their victims horrified the British public. This film uses archival footage, dramatic reconstruction and interviews with the police officers and families of the victims to tell a story of utter horror.",amazon,
s4222,Movie,The McMasters,Alf Kjellin,"Burl Ives, Brock Peters, David Carradine, Nancy Kwan, Jack Palance, John Carradine, L.Q. Jones, R.G. Armstrong, Dane Clark, Frank Raiter, Alan Vint, Marion Brash, Neil Davis, Paul Eichenberg, Richard Alden, Lonnie Samuel, Albert Hockmeister, Reverend David Strong, Dumas Slade, Joan Harold, William Kiernan, Jos? Naranjo, Leo Dillenschneider, Richard Martinez, Joseph Duran, Bill Alexander, Frank Nanoia, David Welty",,,1970,,94 min,"Drama, Western",An ex-slave is given half-ownership of a farm following the Civil War. He can't find anyone to work for him until Native Americans help. Bigots try to shut him down.,amazon,"6,0"
s4223,Movie,The Lou Gehrig Story,John Hunter,Ed Smith,,,2007,G,59 min,Drama,A biography of the famous Yankee slugger.,amazon,
s4224,Movie,The Legion,Jose Magan,"Lee Partridge, Mickey Rourke, Bai Ling, Joaquim De Almeida, Vladimir Kulich, Mark Arron",,,2020,R,96 min,"Action, Adventure, Drama","Mickey Rourke and Bai Ling star in an epic tale of courage in a time of war. When two Roman legions are trapped behind enemy lines, Noreno, a half-Roman soldier, must cross deadly terrain to seek help for his men and turn the tide of the battle.",amazon,"3,1"
s4225,Movie,The Final Season,David Mickey Evans,"Sean Astin, Rachel Leigh Cook, Tom Arnold, Powers Boothe, Dayton Callie, Jesse Henecke, Marshall Bell",,,2007,,90 min,Drama,"The true story of a baseball coach who inspired his team and brought hope to a town when they needed it most. In a small town in Iowa, everyone comes together for high school baseball. As life throws curve balls, the passionate young players, their rookie coach and the hometown fans find that life's greatest challenges strike off the diamond.",amazon,6.6
s4226,Movie,The Fatal Game,Richard Dennison,Mark Whetu,,,1998,13+,51 min,"Action, Drama, International","When mountaineer, Mark Whetu, summited Mt. Everest with climbing partner and friend Mike Reinberger it was late in the day and after a freezing night camping on the summit of the worlds highest mountain, Whetu was faced with a terrible decision...to leave Reinberger or stay with him forever.",amazon,
s4227,Movie,The Blue Gardenia,Fritz Lang,"Anne Baxter, Richard Conte, Ann Sothern, Raymond Burr, Nat 'King' Cole",,,1953,13+,88 min,"Action, Drama, Suspense","Deeply distraught that her GI ex-boyfriend plans to marry another woman, Norah Larkin (Anne Baxter) agrees to go out on a date with Harry Prebble (Raymond Burr). Norah's drunken night out with Prebble ends in a hazily remembered confrontation and the next day a startling discovery: Harry has been murdered, and the police have found Norah's personal effects at the scene. Directed by Fritz Lang",amazon,6.9
s4228,Movie,Tammy Pescatelli: Finding The Funny,Jay Chapman,Tammy Pescatelli,,,2013,18+,57 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Wife and mother Tammy Pescatelli, winner of Comedy Central's ""Stand-up Showdown,"" lives the same life that you do – except that she makes it seem hilarious in this spirited one-hour comedy special.",amazon,"6,5"
s4229,Movie,Sweet Karma,Andrew Thomas Hunt,"Shera Bechard, John Tokatlidis, Frank J. Zupancic",,,2012,R,86 min,"Drama, Suspense","Karma is a shy, mute Russian girl whose sister Anna left with hopes of making some money for the two of them. When Karma discovers that Anna's body has been found in the woods, the apparent victim of a mafia hit, Karma sets off to infiltrate the criminal underworld to avenge her sister. Her journey takes her through the twisted underbelly of society leaving behind death and mayhem in her wake.",amazon,
s4230,Movie,Supergrid,Dean Lowell,"Leo Farard, Marshall Williams, Natalie Krill",,,2018,18+,80 min,"Action, Science Fiction","In the near apocalyptic future, a young smuggler is forced to convince his older brother to get back on the Grid and help him clear a debt.",amazon,3.7
s4231,Movie,Stalked By My Doctor: The Return,Doug Campbell,"Eric Roberts, Claire Blackwelder, Hilary Greer",,,2016,13+,88 min,"Drama, Suspense","After Dr. Albert Beck miraculously saves a teenage girl from drowning during Spring break in Mexico, he shows up at her school back home to check on her - and pursue his obsession.",amazon,"5,7"
s4232,Movie,Sharknado 2: The Second One,Anthony C. Ferrante,"Ian Ziering, Vivica A. Fox, Mark McGrath, Kari Wuhrer, Tara Reid",United States,,2014,13+,91 min,"Action, Horror","When a Category 7 hurricane pummels New York, the surging flood waters bring thousands of sharks. To make matters worse, tornadoes soon dot the horizon. As Sharknados tear through the city, no vehicle, building, or national monument is safe.",amazon,4.0
s4233,Movie,Seven Alone,Earl Bellamy,"Dewey Martin, Stewart Petersen, Aldo Ray",,,1974,G,97 min,"Adventure, Western","America's unclaimed and unexplored land drew thousands to the West, including the Sager family. Traveling with a wagon train, across the frontier from Missouri to Oregon, both parents succumbed to the untamed wilderness - the father from an Indian attack, and mother from pneumonia. The seven Sager children courageously continued the journey their parents began, through the wilderness.",amazon,"5,5"
s4234,Movie,Seated Yoga Level II,Mark Knight,Anne-Marie Newland,,,2016,ALL,10 min,"Fitness, Special Interest",This program helps reduce the physical effects of sitting for long periods. Sitting in one place for too long is not a happy place for the body. This slowing down of the movement of the blood and oxygen can cause serious medical problems. This class is more advanced than Level I. Curated by Anne-Marie Newland the founder of Sun-Power-Yoga.,amazon,
s4235,TV Show,Seagulls,,"Jessica Blair, Bert Rotundo, David Alfano, Jill Crenshaw, Patrick Joseph Rieger, Matt Kirkwood, Meg McCaig",,,2021,16+,1 Season,Comedy,"Five people, a common interest, and a city that doesn't care about them.",amazon,
s4236,Movie,Rio Grande,John Ford,"John Wayne, Maureen O'Hara, Ben Johnson, Claude Jarman Jr., Harry Carey Jr.",,,1950,13+,105 min,Western,"In this John Ford classic, Lt. Col. Yorke (John Wayne) leads his cavalry troops to the Rio Grande to fight a warring tribe. Yorke's toughest battle lies ahead when his unorthodox plan to outwit the elusive Apaches leads to possible court-martial. Locked in a bloody war, he must fight not only to save his family, but also to redeem his honor.",amazon,7.1
s4237,Movie,Red Sea,Timo Joh Mayer,,,,2017,,45 min,"Documentary, Special Interest","Explore the impressive underwater landscapes and fascinating species of one of the biggest wonders on our planet-The Red Sea. Filmed in stunning 4K, this mesmerizing nautical journey features, many of the 1,200 different sea creatures that have made the naturally and artificially formed coral reefs their home beneath these mystical waters.",amazon,
s4238,Movie,Papillon,Michael Noer,"Charlie Hunnam, Rami Malek, Yorick van Wageningen, Roland Møller, Tommy Flanagan, Eve Hewson",,,2018,R,133 min,"Action, Adventure, Drama","After being framed and ultimately imprisoned on Devil's Island, Henri ""Papillon"" Charrière (Charlie Hunnam) forms a pact with Louis Dega (Rami Malek) to finance his escape.",amazon,
s4239,Movie,Nursery Rhymes Volume 11 by Little Baby Bum - Animals,Cannis Holder,,,,2018,ALL,49 min,Kids,"A compilation with some of the most popular nursery rhymes, like 10 Little Animals, Incy Wincy Spider, Baa Baa Black Sheep, and original LittleBabyBum educational songs, like 5 Little Ducks and ABC Undersea Song!",amazon,
s4240,Movie,Next,Lee Tamahori,"Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann, Tory Kittles, Peter Falk, Michael Trucco, Jim Beaver, Jos Ziga, Enzo Cilenti",United States,,2007,PG-13,96 min,"Action, Suspense","Cris Johnson earns his living in a Las Vegas magic act, but his ability to see a few minutes into the future is authentic. Agent Callie Ferris knows this, and recruits him to help stop a terrorist group from detonating a nuclear bomb.",amazon,6.2
s4241,Movie,New Classic Nursery Rhymes by Little Baby Bum,Cannis Holder,,,,2019,ALL,27 min,Kids,"Little Baby Bum returns with a brand new look! This is a new compilation containing some of the most well-loved nursery rhymes from the original Little Baby Bum cartoons including Twinkle Twinkle Little Star, Wheels on the Bus, 5 Little Ducks, and many more!",amazon,
s4242,Movie,Lucy Shimmers and the Prince of Peace,Rob Diamond,"Scarlett Diamond, Vincent Vargas, Adam Hightower",,,2020,,88 min,"Drama, Special Interest",Second chances start when a hardened criminal crosses paths with a precocious little girl who is helped by an angel to change hearts during the holiday season.,amazon,6.8
s4243,Movie,Little Secrets,Blair Treu,"Evan Rachel Wood, Michael Angarano, David Gallagher, Vivica Fox",United States,,2002,PG,97 min,"Drama, Young Adult Audience","Emily Lindstrom, a gifted 14-year-old violinist, skips summer camp in order to prepare for an audition with the prestigious San Francisco Youth Orchestra. Emily has also set up a side business as a ""secret keeper"", charging a 50-cent fee to share and keep the neighborhood children's secrets. She soon discovers, however, that there is a price to keeping secrets that can't be measured in coins.",amazon,
s4244,Movie,Little Baby Bum Best Hits: Itsy Bitsy Spider and More Kids Songs!,Cannis Holder,,,,2019,ALL,34 min,Kids,"In this compilation of brand new Little Baby Bum nursery rhymes and kids songs, follow Max as he encounters various quirkly fun things in the world, including his wonderful playtime with Itsy Bitsy, his magical adventures in fairytale land, and saving Humpty Dumpty in a playground!",amazon,
s4245,Movie,Led Zeppelin: Dazed and Confused,Brian Aabech,"Jimmy Page, Robert Plant",,,2012,16+,57 min,Documentary,"A rare look at Led Zeppelin, from their humble beginnings to their status as rock gods. Take a journey where incredible heights and extreme lows helped forge one of the greatest rock bands ever.",amazon,
s4246,Movie,Lady You Shot Me: The Life and Death of Sam Cooke,David Czarnetzki,"John Antonelli, Denise Dowse, Bill Gardner, Zelda Sands, Al Schmit, Eugene Jamison",,,2019,13+,75 min,Documentary,"Sam Cooke, the most influential black pop star of his time, was shot dead at the age of 33 in a seedy motel in South Los Angeles. Uncover the mystery surrounding the death of The King of Soul, civil rights activist, and writer of such songs as ""(What a) Wonderful World,"" ""Twistin' the Night Away,"" and ""Chain Gang"" who contributed to the rise of the world's best-known soul icons.",amazon,
s4247,Movie,Lady Bloodfight,Chris Nahon,"Amy Johnston, Muriel Hofmann, Jenny Wu",,,2017,R,101 min,"Action, Sports","Jane, a beautiful but troubled American girl, journeys through the gritty underworld of Hong Kong to The Kumite, an elite all-female fighting competition where the best fighters from around the world battle to the death. As she advances through each round, it's a toss up of which will come first: the title of best female fighter in the world, or death by The Kumite.",amazon,"5,6"
s4248,Movie,"Kirk Whalum: The Gospel According to Jazz, Chapter IV",Matthew O. Henderson,"Kirk Whalum, Rick Braun, Norman Brown, Doc Gibbs, John Stoddart, Gerald Veasley, Kevin Whalum, Kenneth Whalum III, Marcus Finnie, Braylon Lacy, Ralph T. Lofton, Kevin Turner, Kortland Whalum",,,2015,ALL,147 min,"Documentary, Faith and Spirituality, Music Videos and Concerts","Recorded live at the Christian Cultural Center in Brooklyn, NY, saxophonist Kirk Whalum elevates his award-winning The Gospel According To Jazz series to a new level with this DVD featuring the best in Gospel, Contemporary Jazz, and Urban music.",amazon,"7,6"
s4249,Movie,I Am Gangster,Moritz Rechenberg,"Abraham Bobadilla, Gilberto Ortiz, Rick Mancia, Mario Ardila Jr., Kelli Strader, Alex Ortiz, Gloria Garayua, Ada Luz Pla, Hector Bucio, David Barrera, Marlene Forte, Lincoln Castellanos",,,2016,18+,106 min,"Action, Drama","While idealistic rookie cop David is able to keep his family safe until use-of-force incidents put him under pressure to make a fateful decision, hardcore gang member Lito steps into dangerous territory when he defies gang matriarch Tia in his hustle for wealth and power. At the same time, rebellious teenager Rio flirts with gang life until he has to deal with his own guilt over a tragic death.",amazon,
s4250,Movie,Home Sweet Hell,Anthony Burns,"Katherine Heigl, Patrick Wilson, Madison Wolfe, Aiden Flowers, Jim Belushi, Jordana Brewster, Heath Freeman, A.J. Buckley, Kevin McKidd, Alyshia Ochse",,,2015,R,98 min,"Drama, Horror, Suspense","Don Champagne seems to have it all, but when his wife, Mona, learns of his affair with a pretty new salesgirl, she will stop at nothing to maintain their storybook life.",amazon,"5,5"
s4251,Movie,Hellraiser,Clive Barker,"Clare Higgins, Ashley Laurence, Andrew Robinson, Sean Chapman",,,2011,R,94 min,Horror,"Kirsty Cotton's family moves into an ancestral home and is terrorized by the resurrected corpse of her uncle, who requires the flesh of innocent victims to stay alive.",amazon,
s4252,Movie,Heathers,Michael Lehmann,"Winona Ryder, Christian Slater",,,1989,R,103 min,Comedy,"Winona Ryder, Christian Slater and Shannen Doherty star in this cruelly hilarious dark comedy. which became one of the biggest cult classics of the 80.",amazon,
s4253,Movie,Go Buster by Little Baby Bum,"Nick Hatton Jones, Richard Hickey",,,,2019,ALL,26 min,Kids,"In this video, Buster the bus gets up to all sorts of fun and games. Come and learn with us as he gets new tires, races and even changes colour! Buster's exciting adventures are brought to you by the creators of Little Baby Bum.",amazon,
s4254,Movie,Frankenstein,Marcus Nispel,"Parker Posey, Adam Goldberg, Vincent Perez, Thomas Kretschmann, Michael Madsen",,,2004,16+,87 min,"Horror, Science Fiction, Suspense","When a detective begins investigating a series of horrific murders, she is lead to a mad doctor who has sustained his creature and himself for over 200 years through genetic experimentation.",amazon,
s4255,Movie,Double Dragon,James Yukich,"Scott Wolf, Mark Dacascos, Robert Patrick, Alyssa Milano, Kristina Wagner, Julia Nickson, Nils Allen Stewart, Vanna White, Andy Dick","United States, France, Denmark",,1994,PG-13,96 min,"Action, Adventure, Comedy","Two brothers have half of a powerful ancient Chinese talisman. An evil gang leader has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power.",amazon,3.8
s4256,Movie,Dirty,Chris Fisher,"Cuba Gooding Jr., Clifton Collins Jr.",,,2005,R,97 min,"Drama, Suspense",Two gangbangers-turned-cops try and cover up a scandal within the LAPD.,amazon,"5,6"
s4257,Movie,Demon House,Zak Bagans,"Zak Bagans, Father Michael Maginot, Dr. Barry Taff, Captain Charles Austin",,,2018,18+,95 min,"Documentary, Special Interest","After buying a haunted home in Indiana over the phone, sight unseen, paranormal investigator Zak Bagans and his crew are unprepared for the demonic forces that await them at the location referred to as a ""Portal to Hell.""",amazon,
s4258,Movie,Centipede,Gregory Gieras,"Larry Casey, Margaret Cash, George Foster, Danielle Kirlin",,,2004,PG-13,94 min,"Action, Comedy","David and his adventurous group of friends embark upon a caving expedition within the deep and treacherous Shankali Caverns of India. As the group descends deep into the caves, they discover they have trapped themselves within the breeding den of giant black centipedes.",amazon,
s4259,Movie,Boyz 2,Vishal Devrukhkar,"Kishori Ambiye, Parth Bhalerao, Onkar Bhojane, Rohit Chavan, Sharvari Jamenis, Suvarna Kale, Soham Kalokhe, Yatin Karyekar",India,,2018,18+,140 min,"Comedy, International","Kabir, Dhungya and Dhairya undertake a challenge to put their senior and arch nemesis Naru down. But to win the challenge, a proof of completing the task must be submitted.",amazon,6.9
s4260,TV Show,BLADER season1,,"Sarah Zeema, Roberta Sparta, Grant Gerber, Antuone Torbert, Yvonne Lu, James Hardy, Sebastian ""Sonny"" Onorati",,,2018,13+,1 Season,Science Fiction,"Ultimate AI Kane defines human beings as an inferior existence and creates various monsters, getting the society into confusion. What standing against Bri's threats is a mysterious metal hero - Brader. Nobody knows this hero is actually a 16-year-old girl.",amazon,
s4261,Movie,A Year and Change,R. Stephen Suettinger,"Bryan Greenberg, T.R. Knight, Claire van der Boom, Marshall Allman, Jamie Hector, Kat Foster, Jamie Chung",,,2015,,92 min,"Comedy, Drama","An all-star cast headlines this critically-acclaimed story about a young man who, after falling off a roof at a New Year's party, decides it's time to make some changes in his life, such as reconnecting with his son and falling in love.",amazon,"6,2"
s4262,Movie,47 Meters Down: Uncaged (4K UHD),Johannes Roberts,"Sophie Nélisse, Nia Long, Corinee Foxx, Brianne Tju, Sistine Stallone, Davi Santos, Khylin Rhambo, Brec Bassinger, John Corbett","United Kingdom, United States",,2019,PG-13,90 min,"Action, Adventure, Drama",Four teen girls diving in a ruined underwater city quickly learn they've entered the territory of the deadliest shark species in the claustrophobic labyrinth of submerged caves.,amazon,5.0
s4263,Movie,15-Minute Yoga Flow 1.0 (Workout),,Maggie Binkley,,,2018,ALL,19 min,Fitness,"The benefits of yoga in just 15 minutes. Stretch your muscles head to toe & leave you feeling refreshed + energized as you flow through key yoga postures. It will help you increase flexibility, balance, strength & endurance. Follow the Yoga Series 1.0 Weekly Schedule as shown on my website (FitnessMaggie). My Yoga Guide is also available there to combine my yoga series with my other workout videos",amazon,
s4264,Movie,15-Minute Total Body Tone-Up 8.0 Workout (with weights),,Maggie Binkley,,,2019,ALL,21 min,Fitness,"Get stronger, more agile and toned-up by completing your week with this workout finale! Total Body Tone-Up incorporates compound exercises to keep moving you forward. Follow this program's weekly schedule for 4+ weeks for optimal results after 4+ weeks in Series 7.0. Head to my website (FitnessMaggie) for the 8.0 weekly schedule (6 efficient workouts/week), yoga series schedules & more.",amazon,
